date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Sep 30 2013,$1.109,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=6&p=D643,Richard Gasquet,Beijing,Novak Djokovic,Richard Gasquet,Novak Djokovic,S,80,6,69,79,53,41,53,40,,,,,,,71,46,3,65,58,44,20,,50,,,,,,,53,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=6&p=D643
May 5 2014,$1.729,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=7&p=D643,Rafael Nadal,ATP World Tour Masters 1000 Miami,Novak Djokovic,Rafael Nadal,Novak Djokovic,F,84,5,71,85,57,40,57,75,,,,,,,77,44,2,71,59,46,14,,0,,,,,,,55,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=7&p=D643
Mar 17 2014,$1.135,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=6&p=D643,Kei Nishikori,ATP World Tour Masters 1000 Miami,Novak Djokovic,Kei Nishikori,Novak Djokovic,S,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=6&p=D643
Mar 17 2014,$1.315,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=5&p=D643,Andy Murray,ATP World Tour Masters 1000 Miami,Novak Djokovic,Andy Murray,Novak Djokovic,Q,90,7,72,72,55,35,55,50,,,,,,,68,41,1,65,64,47,27,,50,,,,,,,58,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=5&p=D643
Mar 17 2014,$1.055,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=D643,Tommy Robredo,ATP World Tour Masters 1000 Miami,Novak Djokovic,Tommy Robredo,Novak Djokovic,R16,82,5,65,82,66,29,66,100,,,,,,,76,36,2,75,70,42,17,,0,,,,,,,63,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=D643
Sep 30 2013,$1.082,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=5&p=D643,Sam Querrey,Beijing,Novak Djokovic,Sam Querrey,Novak Djokovic,Q,53,7,75,89,77,42,77,33,,,,,,,86,53,4,58,57,30,10,,0,,,,,,,46,13,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=5&p=D643
Sep 30 2013,$1.054,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=4&p=D643,Fernando Verdasco,Beijing,Novak Djokovic,Fernando Verdasco,Novak Djokovic,R16,115,5,71,71,56,30,56,36,,,,,,,67,39,4,60,70,45,28,,37,,,,,,,60,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=4&p=D643
Sep 30 2013,$1.020,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=3&p=D643,Lukas Rosol,Beijing,Novak Djokovic,Lukas Rosol,Novak Djokovic,R32,54,4,64,80,92,46,92,50,,,,,,,84,51,1,57,53,42,20,,0,,,,,,,48,15,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=3&p=D643
Sep 13 2013,$1.059,http://www.tennisinsight.com/match_stats_popup.php?matchID=181963103,Milos Raonic,Davis Cup,Novak Djokovic,Milos Raonic,Novak Djokovic,Reverse Singles,128,4,67,71,76,35,76,46,,,,,,,72,46,10,68,65,29,29,,40,,,,,,,54,28,http://www.tennisinsight.com/match_stats_popup.php?matchID=181963103
Mar 17 2014,$1.041,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=D643,Florian Mayer,ATP World Tour Masters 1000 Miami,Novak Djokovic,Florian Mayer,Novak Djokovic,R32,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=D643
Sep 13 2013,$1.021,http://www.tennisinsight.com/match_stats_popup.php?matchID=181963101,Vasek Pospisil,Davis Cup,Novak Djokovic,Vasek Pospisil,Novak Djokovic,Singles,100,3,71,85,76,33,76,43,,,,,,,83,48,9,60,67,29,15,,0,,,,,,,52,17,http://www.tennisinsight.com/match_stats_popup.php?matchID=181963101
Aug 26 2013,$2.236,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634701,Rafael Nadal,US Open Slam,Novak Djokovic,Rafael Nadal,Rafael Nadal,Final,201,6,68,58,48,35,48,27,46,53,22,36,180,141,55,38,1,64,65,56,42,52,58,27,20,17,23,177,136,62,45,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634701
