date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Sep 13 2013,$1.010,http://www.tennisinsight.com/match_stats_popup.php?matchID=181983102,Sergiy Stakhovsky,Davis Cup,Rafael Nadal,Sergiy Stakhovsky,Rafael Nadal,Singles,102,2,76,78,71,39,71,47,,,,,,,76,53,5,52,61,33,22,,0,,,,,,,47,24,http://www.tennisinsight.com/match_stats_popup.php?matchID=181983102
Aug 26 2013,$1.755,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634701,Novak Djokovic,US Open Slam,Rafael Nadal,Novak Djokovic,Rafael Nadal,Final,201,1,64,65,56,42,56,58,27,20,17,23,177,136,62,45,6,68,58,48,35,,27,46,53,22,36,180,141,55,38,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634701
Mar 17 2014,$1.061,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=N409,Fabio Fognini,ATP World Tour Masters 1000 Miami,Rafael Nadal,Fabio Fognini,Rafael Nadal,R16,62,3,65,95,83,37,83,50,,,,,,,91,45,2,56,62,42,4,,0,,,,,,,54,8,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=N409
Mar 17 2014,$1.061,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=N409,Denis Istomin,ATP World Tour Masters 1000 Miami,Rafael Nadal,Denis Istomin,Rafael Nadal,R32,60,3,77,70,87,56,87,85,,,,,,,74,63,4,56,44,26,29,,0,,,,,,,36,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=N409
Aug 26 2013,$1.070,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634602,Richard Gasquet,US Open Slam,Rafael Nadal,Richard Gasquet,Rafael Nadal,Semi Final,141,3,71,76,57,29,57,100,35,24,22,28,177,138,71,38,6,64,71,45,24,,17,26,32,24,35,178,141,62,29,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634602
Aug 26 2013,$1.052,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634504,Tommy Robredo,US Open Slam,Rafael Nadal,Tommy Robredo,Rafael Nadal,Quarter Final,100,2,61,86,61,41,61,70,28,15,15,16,173,135,76,56,3,52,59,28,14,,0,10,21,7,15,185,146,44,24,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634504
Aug 26 2013,$1.055,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634408,Philipp Kohlschreiber,US Open Slam,Rafael Nadal,Philipp Kohlschreiber,Rafael Nadal,Round of 16,192,3,66,76,70,34,70,24,48,29,23,31,172,136,74,40,12,63,66,50,24,,0,49,47,22,34,181,143,60,26,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634408
Mar 17 2014,$1.072,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=N409,Lleyton Hewitt,ATP World Tour Masters 1000 Miami,Rafael Nadal,Lleyton Hewitt,Rafael Nadal,R64,69,1,62,80,86,48,86,80,,,,,,,82,48,3,74,51,53,20,,0,,,,,,,52,17,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=N409
Mar 3 2014,$1.129,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=3&p=D801,Alexandr Dolgopolov,ATP World Tour Masters 1000 Indian Wells,Rafael Nadal,Alexandr Dolgopolov,Alexandr Dolgopolov,R32,139,2,63,70,53,23,53,66,,,,,,,64,40,11,40,76,47,29,,80,,,,,,,59,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=3&p=D801
Mar 3 2014,$1.057,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=N409,Radek Stepanek,ATP World Tour Masters 1000 Indian Wells,Rafael Nadal,Radek Stepanek,Rafael Nadal,R64,144,2,65,83,39,27,39,30,,,,,,,67,39,12,56,72,45,16,,37,,,,,,,60,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=N409
