date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Dec 30 2013,$1.563,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=3&p=CA12,Adrian Mannarino,Brisbane,Jeremy Chardy,Adrian Mannarino,Jeremy Chardy,R32,109,10,65,68,57,42,57,44,,,,,,,64,45,4,61,57,50,32,,42,,,,,,,54,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=3&p=CA12
Oct 28 2013,$1.521,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=2&p=R685,Lukas Rosol,ATP World Tour Masters 1000 Paris,Jeremy Chardy,Lukas Rosol,Lukas Rosol,R64,81,12,54,69,46,28,46,25,,,,,,,59,35,4,41,71,60,30,,37,,,,,,,64,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=2&p=R685
Oct 21 2013,$2.347,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2013&r=5&p=T315,Dmitry Tursunov,Valencia,Jeremy Chardy,Dmitry Tursunov,Dmitry Tursunov,Q,81,11,60,71,33,17,33,0,,,,,,,56,31,6,50,82,52,28,,60,,,,,,,68,43,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2013&r=5&p=T315
Dec 31 2012,$1.573,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2013&r=3&p=BC72,Daniel Brands,Doha,Jeremy Chardy,Daniel Brands,Daniel Brands,R32,69,6,55,77,56,16,56,0,,,,,,,67,24,6,75,83,50,22,,50,,,,,,,75,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2013&r=3&p=BC72
Oct 29 2012,$3.284,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=3&p=R975,Milos Raonic,ATP World Tour Masters 1000 Paris,Jeremy Chardy,Milos Raonic,Milos Raonic,R32,129,9,69,83,51,10,51,0,,,,,,,73,21,26,65,89,58,16,,50,,,,,,,78,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=3&p=R975
Oct 21 2013,$3.151,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2013&r=4&p=CA12,John Isner,Valencia,Jeremy Chardy,John Isner,Jeremy Chardy,R16,82,17,63,90,48,31,48,40,,,,,,,75,30,12,74,68,75,9,,25,,,,,,,69,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2013&r=4&p=CA12
Oct 21 2013,$2.259,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2013&r=3&p=CA12,Florian Mayer,Valencia,Jeremy Chardy,Florian Mayer,Jeremy Chardy,R32,105,8,59,69,65,23,65,60,,,,,,,67,33,8,66,76,46,30,,40,,,,,,,66,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2013&r=3&p=CA12
Oct 14 2013,$3.911,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=3&p=G858,Ernests Gulbis,Stockholm,Jeremy Chardy,Ernests Gulbis,Ernests Gulbis,R32,140,8,55,75,54,16,54,16,,,,,,,65,35,15,60,83,36,25,,100,,,,,,,64,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=3&p=G858
Oct 29 2012,$1.681,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=2&p=CA12,Guillermo Garcia-Lopez,ATP World Tour Masters 1000 Paris,Jeremy Chardy,Guillermo Garcia-Lopez,Jeremy Chardy,R64,72,7,58,81,63,51,63,50,,,,,,,73,51,3,57,48,47,18,,0,,,,,,,48,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=2&p=CA12
Oct 22 2012,$2.391,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=2&p=D801,Alexandr Dolgopolov,ATP World Tour Masters 1000 Shanghai,Jeremy Chardy,Alexandr Dolgopolov,Alexandr Dolgopolov,R64,68,4,56,67,42,24,42,0,,,,,,,56,28,4,48,76,66,32,,30,,,,,,,71,43,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=2&p=D801
Oct 6 2013,$3.212,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=A479,Nicolas Almagro,ATP World Tour Masters 1000 Shanghai,Jeremy Chardy,Nicolas Almagro,Nicolas Almagro,R32,68,5,54,72,50,9,50,0,,,,,,,62,21,7,74,90,42,27,,40,,,,,,,78,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=A479
Oct 6 2013,$2.832,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=2&p=CA12,Bernard Tomic,ATP World Tour Masters 1000 Shanghai,Jeremy Chardy,Bernard Tomic,Jeremy Chardy,R64,86,11,65,80,37,33,37,100,,,,,,,65,39,7,56,66,52,19,,0,,,,,,,60,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=2&p=CA12
Oct 22 2012,$3.172,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=4&p=W367,Stan Wawrinka,Tokyo,Jeremy Chardy,Stan Wawrinka,Stan Wawrinka,R16,158,8,62,82,57,6,57,25,,,,,,,73,25,19,55,93,52,17,,33,,,,,,,74,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=4&p=W367
Oct 1 2012,$1.300,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=3&p=CA12,Yuichi Sugita,Tokyo,Jeremy Chardy,Yuichi Sugita,Jeremy Chardy,R32,74,14,60,81,71,33,71,60,,,,,,,77,40,1,48,66,52,18,,0,,,,,,,59,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2012&r=3&p=CA12
Sep 30 2013,$5.103,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=4&p=R975,Milos Raonic,Tokyo,Jeremy Chardy,Milos Raonic,Milos Raonic,R16,77,7,68,65,45,6,45,0,,,,,,,59,14,17,63,93,70,34,,33,,,,,,,85,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=4&p=R975
Sep 30 2013,$1.556,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=3&p=CA12,Marco Chiudinelli,Tokyo,Jeremy Chardy,Marco Chiudinelli,Jeremy Chardy,R32,177,20,66,75,39,28,39,14,,,,,,,63,35,6,67,71,51,24,,37,,,,,,,64,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=3&p=CA12
Oct 1 2012,$1.677,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114308,Martin Klizan,US Open Slam,Jeremy Chardy,Martin Klizan,Martin Klizan,Round of 32,,5,54,67,55,21,55,17,23,37,,,199,160,62,30,6,49,79,61,33,45,40,29,32,,,181,136,70,38,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114308
Aug 27 2012,$1.376,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114215,Matthew Ebden,US Open Slam,Jeremy Chardy,Matthew Ebden,Jeremy Chardy,Round of 64,,9,59,80,59,33,59,50,9,4,,,,,72,46,3,54,67,39,20,,0,3,10,,,,,54,28,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114215
Sep 16 2013,$1.226,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=341&y=2013&r=3&p=F724,Marton Fucsovics,Metz,Jeremy Chardy,Marton Fucsovics,Marton Fucsovics,R32,83,4,48,74,51,31,51,33,,,,,,,62,30,6,62,68,72,25,,50,,,,,,,69,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=341&y=2013&r=3&p=F724
Aug 26 2013,$2.666,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634215,Julien Benneteau,US Open Slam,Jeremy Chardy,Julien Benneteau,Julien Benneteau,Round of 64,115,11,57,62,36,26,36,33,33,39,12,22,189,156,51,37,9,58,74,47,38,64,58,24,23,14,21,183,151,63,49,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634215
Aug 27 2012,$1.051,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114129,Filippo Volandri,US Open Slam,Jeremy Chardy,Filippo Volandri,Jeremy Chardy,Round of 128,,18,59,87,71,36,71,67,32,21,,,197,165,80,40,0,64,64,53,13,,0,20,22,,,167,141,60,20,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114129
Aug 27 2012,$3.395,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=5&p=D683,Juan Martin del Potro,ATP World Tour Masters 1000 Cincinnati,Jeremy Chardy,Juan Martin Del Potro,Juan Martin Del Potro,Q,76,4,68,68,15,17,15,0,,,,,,,51,25,8,61,82,61,31,,23,,,,,,,74,48,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=5&p=D683
Aug 26 2013,$1.780,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634130,Sergiy Stakhovsky,US Open Slam,Jeremy Chardy,Sergiy Stakhovsky,Jeremy Chardy,Round of 128,218,8,56,69,56,28,56,55,8,7,,,,,63,41,7,53,72,44,31,,21,7,9,,,,,59,37,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634130
Aug 12 2013,$2.159,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=L397,Feliciano Lopez,ATP World Tour Masters 1000 Cincinnati,Jeremy Chardy,Feliciano Lopez,Feliciano Lopez,R32,64,3,65,65,53,28,53,20,,,,,,,61,34,2,47,71,60,34,,33,,,,,,,65,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=L397
Aug 13 2012,$14.195,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=4&p=CA12,Andy Murray,ATP World Tour Masters 1000 Cincinnati,Jeremy Chardy,Andy Murray,Jeremy Chardy,R16,98,4,56,70,45,36,45,50,,,,,,,59,43,10,54,63,46,29,,28,,,,,,,56,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=4&p=CA12
Aug 13 2012,$2.827,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=3&p=CA12,Denis Istomin,ATP World Tour Masters 1000 Cincinnati,Jeremy Chardy,Denis Istomin,Jeremy Chardy,R32,83,3,45,83,58,39,58,27,,,,,,,69,43,2,60,60,50,16,,0,,,,,,,56,30,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=3&p=CA12
Aug 13 2012,$4.705,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=2&p=CA12,Andy Roddick,ATP World Tour Masters 1000 Cincinnati,Jeremy Chardy,Andy Roddick,Jeremy Chardy,R64,94,7,51,87,63,26,63,33,,,,,,,75,40,7,61,73,37,12,,0,,,,,,,60,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=2&p=CA12
Aug 12 2013,$1.681,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=2&p=CA12,Adrian Mannarino,ATP World Tour Masters 1000 Cincinnati,Jeremy Chardy,Adrian Mannarino,Jeremy Chardy,R64,75,9,57,85,55,33,55,26,,,,,,,72,46,2,58,66,35,14,,100,,,,,,,53,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=2&p=CA12
Aug 5 2013,$4.330,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=2&p=R975,Milos Raonic,ATP World Tour Masters 1000 Canada,Jeremy Chardy,Milos Raonic,Milos Raonic,R64,129,3,56,67,57,20,57,100,,,,,,,63,28,12,56,79,62,32,,33,,,,,,,71,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=2&p=R975
Jul 15 2013,$1.435,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2013&r=3&p=T315,Dmitry Tursunov,Hamburg,Jeremy Chardy,Dmitry Tursunov,Dmitry Tursunov,R32,94,2,64,68,32,26,32,40,,,,,,,55,35,4,63,73,50,31,,42,,,,,,,64,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2013&r=3&p=T315
Jul 8 2013,$1.327,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=321&y=2013&r=4&p=B678,Michael Berrer,Stuttgart,Jeremy Chardy,Michael Berrer,Michael Berrer,R16,138,6,53,72,50,20,50,0,,,,,,,62,29,7,67,79,51,27,,30,,,,,,,70,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=321&y=2013&r=4&p=B678
Aug 13 2012,$2.157,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2012&r=4&p=G710,Marcel Granollers,ATP World Tour Masters 1000 Canada,Jeremy Chardy,Marcel Granollers,Marcel Granollers,R16,93,3,58,61,31,26,31,16,,,,,,,49,38,9,64,73,40,38,,30,,,,,,,61,50,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2012&r=4&p=G710
Aug 6 2012,$6.349,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2012&r=3&p=CA12,Jo-Wilfried Tsonga,ATP World Tour Masters 1000 Canada,Jeremy Chardy,Jo-Wilfried Tsonga,Jeremy Chardy,R32,88,10,54,80,60,16,60,100,,,,,,,71,27,8,72,83,44,19,,0,,,,,,,72,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2012&r=3&p=CA12
Aug 6 2012,$1.423,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2012&r=2&p=CA12,Donald Young,ATP World Tour Masters 1000 Canada,Jeremy Chardy,Donald Young,Jeremy Chardy,R64,132,7,66,74,39,32,39,50,,,,,,,62,47,1,58,67,31,25,,50,,,,,,,52,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2012&r=2&p=CA12
Jun 24 2013,$20.252,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604301,Novak Djokovic,Wimbledon Slam,Jeremy Chardy,Novak Djokovic,Novak Djokovic,Round of 32,86,6,66,54,50,7,50,0,18,14,,,197,170,53,10,8,74,93,80,46,50,31,38,3,,,186,162,90,47,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604301
Jun 24 2013,$1.296,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604202,Jan-Lennard Struff,Wimbledon Slam,Jeremy Chardy,Jan-Lennard Struff,Jeremy Chardy,Round of 64,181,23,63,79,63,26,63,30,54,23,,,,,73,35,12,57,74,53,21,,40,44,36,,,,,65,27,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604202
Aug 6 2012,$2.583,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=418&y=2012&r=4&p=M680,Xavier Malisse,Washington,Jeremy Chardy,Xavier Malisse,Xavier Malisse,R16,62,5,59,64,42,18,42,0,,,,,,,55,21,8,68,81,73,35,,60,,,,,,,78,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=418&y=2012&r=4&p=M680
Jul 30 2012,$1.483,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=418&y=2012&r=3&p=CA12,Edouard Roger-Vasselin,Washington,Jeremy Chardy,Edouard Roger-Vasselin,Jeremy Chardy,R32,131,19,62,78,50,16,50,25,,,,,,,67,31,9,66,83,40,21,,16,,,,,,,68,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=418&y=2012&r=3&p=CA12
Jul 30 2012,$3.862,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2012&r=5&p=MA21,Juan Monaco,Hamburg,Jeremy Chardy,Juan Monaco,Juan Monaco,Q,97,4,57,61,37,28,37,50,,,,,,,51,32,0,76,71,53,38,,55,,,,,,,67,48,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2012&r=5&p=MA21
Jul 16 2012,$1.453,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2012&r=4&p=CA12,Julian Reister,Hamburg,Jeremy Chardy,Julian Reister,Jeremy Chardy,R16,97,3,64,75,55,41,55,75,,,,,,,68,40,2,71,58,61,24,,16,,,,,,,59,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2012&r=4&p=CA12
Jul 16 2012,$1.677,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2012&r=3&p=CA12,Albert Montanes,Hamburg,Jeremy Chardy,Albert Montanes,Jeremy Chardy,R32,68,4,65,74,68,35,68,44,,,,,,,72,42,2,53,64,50,25,,100,,,,,,,57,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=414&y=2012&r=3&p=CA12
