date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Jun 24 2013,$1.300,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604137,Evgeny Donskoy,Wimbledon Slam,John Isner,Evgeny Donskoy,John Isner,Round of 128,103,22,75,77,79,24,79,50,40,20,,,,,78,35,4,65,76,45,23,,0,27,20,,,,,65,22,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604137
Jun 16 2013,$1.182,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=440&y=2013&r=3&p=D864,Evgeny Donskoy,s-Hertogenbosch,John Isner,Evgeny Donskoy,Evgeny Donskoy,R32,92,18,69,82,52,16,52,0,,,,,,,72,22,8,64,83,66,17,,100,,,,,,,77,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=440&y=2013&r=3&p=D864
May 27 2013,$3.467,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224303,Tommy Haas,French Open Slam,John Isner,Tommy Haas,Tommy Haas,Round of 32,277,27,78,74,47,24,47,15,92,58,,,198,154,68,27,15,63,76,67,26,53,13,85,43,,,179,155,73,32,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224303
May 27 2013,$1.351,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224206,Ryan Harrison,French Open Slam,John Isner,Ryan Harrison,John Isner,Round of 64,230,15,65,79,66,26,66,28,61,52,,,202,163,75,35,9,64,74,48,21,,14,52,37,,,188,164,65,25,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224206
May 27 2013,$2.422,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224112,Carlos Berlocq,French Open Slam,John Isner,Carlos Berlocq,John Isner,Round of 128,116,14,63,80,48,32,48,44,52,29,,,202,164,69,40,3,73,68,40,20,,20,27,11,,,175,145,60,31,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224112
May 19 2013,$1.827,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6120&y=2013&r=4&p=H756,Robin Haase,Nice,John Isner,Robin Haase,Robin Haase,R16,114,14,66,68,50,34,50,40,,,,,,,62,39,5,60,65,52,31,,66,,,,,,,60,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6120&y=2013&r=4&p=H756
May 12 2013,$1.484,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=I165,Denis Istomin,ATP World Tour Masters 1000 Rome,John Isner,Denis Istomin,Denis Istomin,R64,131,10,69,83,55,16,55,33,,,,,,,75,30,8,66,84,39,16,,50,,,,,,,69,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=I165
May 5 2013,$1.576,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=A596,Pablo Andujar,ATP World Tour Masters 1000 Madrid,John Isner,Pablo Andujar,Pablo Andujar,R32,75,5,81,70,45,21,45,0,,,,,,,65,25,0,76,78,64,29,,40,,,,,,,75,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=A596
May 5 2013,$1.706,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=2&p=I186,Guillermo Garcia-Lopez,ATP World Tour Masters 1000 Madrid,John Isner,Guillermo Garcia-Lopez,John Isner,R64,102,13,67,83,82,17,82,25,,,,,,,83,28,3,64,82,51,16,,0,,,,,,,71,16,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=2&p=I186
Apr 15 2013,$3.026,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=2&p=G858,Ernests Gulbis,ATP World Tour Masters 1000 Monte Carlo,John Isner,Ernests Gulbis,Ernests Gulbis,R64,109,6,64,63,36,14,36,100,,,,,,,53,27,11,64,85,50,36,,30,,,,,,,72,46,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=2&p=G858
Apr 8 2013,$4.247,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=717&y=2013&r=7&p=I186,Nicolas Almagro,Houston,John Isner,Nicolas Almagro,John Isner,F,81,7,57,75,60,31,60,33,,,,,,,68,37,5,55,68,53,25,,25,,,,,,,62,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=717&y=2013&r=7&p=I186
Apr 8 2013,$2.681,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=717&y=2013&r=6&p=I186,Juan Monaco,Houston,John Isner,Juan Monaco,John Isner,S,122,9,57,71,48,26,48,66,,,,,,,61,35,1,67,73,46,28,,42,,,,,,,64,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=717&y=2013&r=6&p=I186
Apr 8 2013,$1.503,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=717&y=2013&r=5&p=I186,Richard Berankis,Houston,John Isner,Ricardas Berankis,John Isner,Q,83,19,67,89,52,22,52,66,,,,,,,77,25,4,65,77,69,10,,50,,,,,,,74,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=717&y=2013&r=5&p=I186
Apr 8 2013,$1.296,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=717&y=2013&r=4&p=I186,Jack Sock,Houston,John Isner,Jack Sock,John Isner,R16,150,15,61,82,54,17,54,20,,,,,,,71,29,13,61,82,50,17,,0,,,,,,,70,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=717&y=2013&r=4&p=I186
Apr 8 2013,$1.402,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=717&y=2013&r=3&p=I186,Ryan Harrison,Houston,John Isner,Ryan Harrison,John Isner,R32,98,14,70,77,57,36,57,42,,,,,,,71,37,4,65,63,59,22,,50,,,,,,,62,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=717&y=2013&r=3&p=I186
Mar 18 2013,$2.557,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=3&p=C977,Marin Cilic,ATP World Tour Masters 1000 Miami,John Isner,Marin Cilic,Marin Cilic,R32,78,20,64,76,34,17,34,33,,,,,,,61,22,2,67,82,65,23,,33,,,,,,,77,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=3&p=C977
Mar 18 2013,$1.571,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=2&p=I186,Ivan Dodig,ATP World Tour Masters 1000 Miami,John Isner,Ivan Dodig,John Isner,R64,129,24,70,82,42,27,42,40,,,,,,,70,33,9,51,72,58,17,,57,,,,,,,66,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=2&p=I186
Mar 6 2013,$1.479,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=H432,Lleyton Hewitt,ATP World Tour Masters 1000 Indian Wells,John Isner,Lleyton Hewitt,Lleyton Hewitt,R64,143,18,59,72,59,28,59,0,,,,,,,66,30,3,52,71,66,27,,22,,,,,,,69,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=H432
Feb 25 2013,$1.237,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=6&p=R613,Edouard Roger-Vasselin,Delray Beach,John Isner,Edouard Roger-Vasselin,Edouard Roger-Vasselin,S,129,21,63,65,48,31,48,28,,,,,,,59,33,4,61,68,63,34,,21,,,,,,,66,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=6&p=R613
Feb 25 2013,$1.985,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=5&p=I186,Kevin Anderson,Delray Beach,John Isner,Kevin Anderson,John Isner,Q,79,17,67,85,57,34,57,28,,,,,,,76,39,6,71,65,47,15,,0,,,,,,,60,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=5&p=I186
Feb 25 2013,$1.294,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=4&p=I186,Go Soeda,Delray Beach,John Isner,Go Soeda,John Isner,R16,76,15,66,91,72,26,72,66,,,,,,,85,36,0,49,73,54,8,,0,,,,,,,63,14,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=4&p=I186
Feb 25 2013,$1.447,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=3&p=I186,Jesse Levine,Delray Beach,John Isner,Jesse Levine,John Isner,R32,139,28,61,75,53,15,53,25,,,,,,,66,31,10,51,84,52,24,,28,,,,,,,68,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=3&p=I186
Feb 18 2013,$1.570,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=3&p=I165,Denis Istomin,Memphis,John Isner,Denis Istomin,Denis Istomin,R32,60,8,65,76,30,7,30,0,,,,,,,60,13,4,62,92,75,23,,42,,,,,,,86,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=3&p=I165
Feb 11 2013,$2.207,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=424&y=2013&r=6&p=H355,Tommy Haas,San Jose,John Isner,Tommy Haas,Tommy Haas,S,61,9,58,70,57,13,57,0,,,,,,,64,19,8,74,86,61,30,,66,,,,,,,80,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=424&y=2013&r=6&p=H355
Feb 11 2013,$1.426,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=424&y=2013&r=5&p=I186,Xavier Malisse,San Jose,John Isner,Xavier Malisse,John Isner,Q,69,10,67,90,50,23,50,40,,,,,,,77,30,7,70,76,55,9,,0,,,,,,,70,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=424&y=2013&r=5&p=I186
Feb 11 2013,$1.367,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=424&y=2013&r=4&p=I186,Vasek Pospisil,San Jose,John Isner,Vasek Pospisil,John Isner,R16,108,14,77,77,55,16,55,28,,,,,,,72,30,11,51,83,54,22,,50,,,,,,,69,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=424&y=2013&r=4&p=I186
Jan 14 2013,$1.720,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=338&y=2013&r=4&p=H940,Ryan Harrison,Sydney,John Isner,Ryan Harrison,Ryan Harrison,R16,75,10,68,75,44,21,44,0,,,,,,,65,25,3,59,78,68,25,,40,,,,,,,74,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=338&y=2013&r=4&p=H940
Dec 31 2012,$1.634,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=3&p=L428,Michael Llodra,ATP World Tour Masters 1000 Paris,John Isner,Michael Llodra,Michael Llodra,R32,79,15,63,75,50,16,50,0,,,,,,,66,22,7,69,83,63,24,,20,,,,,,,77,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2012&r=3&p=L428
Oct 29 2012,$1.369,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2012&r=4&p=GB88,David Goffin,Valencia,John Isner,David Goffin,David Goffin,R16,132,21,73,73,53,23,53,100,,,,,,,68,29,9,67,76,58,26,,25,,,,,,,70,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2012&r=4&p=GB88
Oct 21 2012,$1.199,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2012&r=3&p=I186,Fabio Fognini,Valencia,John Isner,Fabio Fognini,John Isner,R32,136,11,73,84,52,29,52,23,,,,,,,75,38,12,55,70,51,15,,33,,,,,,,61,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2012&r=3&p=I186
Oct 21 2012,$1.611,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=4&p=S694,Radek Stepanek,ATP World Tour Masters 1000 Shanghai,John Isner,Radek Stepanek,Radek Stepanek,R16,147,17,68,70,59,22,59,0,,,,,,,66,24,4,64,77,72,29,,25,,,,,,,75,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=4&p=S694
Oct 7 2012,$1.577,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=3&p=I186,Kevin Anderson,ATP World Tour Masters 1000 Shanghai,John Isner,Kevin Anderson,John Isner,R32,166,24,77,85,57,14,57,0,,,,,,,79,23,21,70,85,55,14,,0,,,,,,,76,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=3&p=I186
