date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Apr 13 2014,$1.258,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2014&r=4&p=G476,Guillermo Garcia-Lopez,ATP World Tour Masters 1000 Monte Carlo,Tomas Berdych,Guillermo Garcia-Lopez,Guillermo Garcia-Lopez,R16,126,6,49,66,37,30,37,60,,,,,,,51,37,0,76,69,38,33,,60,,,,,,,62,48,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2014&r=4&p=G476
Apr 13 2014,$1.096,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2014&r=3&p=BA47,Dmitry Tursunov,ATP World Tour Masters 1000 Monte Carlo,Tomas Berdych,Dmitry Tursunov,Tomas Berdych,R32,101,7,63,78,57,40,57,44,,,,,,,70,44,1,68,59,48,21,,33,,,,,,,55,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2014&r=3&p=BA47
Mar 17 2014,$4.263,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=6&p=N409,Rafael Nadal,ATP World Tour Masters 1000 Miami,Tomas Berdych,Rafael Nadal,Rafael Nadal,S,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=6&p=N409
Mar 17 2014,$1.376,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=5&p=BA47,Alexandr Dolgopolov,ATP World Tour Masters 1000 Miami,Tomas Berdych,Alexandr Dolgopolov,Tomas Berdych,Q,105,11,68,81,50,17,50,33,,,,,,,71,42,9,48,82,34,18,,66,,,,,,,57,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=5&p=BA47
Mar 17 2014,$1.412,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=BA47,John Isner,ATP World Tour Masters 1000 Miami,Tomas Berdych,John Isner,Tomas Berdych,R16,91,7,57,88,60,36,60,25,,,,,,,76,41,9,64,63,50,11,,0,,,,,,,58,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=BA47
Mar 17 2014,$1.082,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=BA47,Joao Sousa,ATP World Tour Masters 1000 Miami,Tomas Berdych,Joao Sousa,Tomas Berdych,R32,82,4,52,61,70,29,70,55,,,,,,,66,49,0,53,70,28,38,,40,,,,,,,50,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=BA47
Mar 17 2014,$1.065,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=BA47,Stephane Robert,ATP World Tour Masters 1000 Miami,Tomas Berdych,Stephane Robert,Tomas Berdych,R64,76,9,62,87,57,18,57,66,,,,,,,76,44,3,28,81,44,12,,33,,,,,,,55,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=BA47
Mar 3 2014,$1.147,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=BD06,Roberto Bautista Agut,ATP World Tour Masters 1000 Indian Wells,Tomas Berdych,Roberto Bautista Agut,Roberto Bautista Agut,R64,143,6,52,70,39,32,39,20,,,,,,,56,40,2,65,67,45,29,,35,,,,,,,59,43,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=BD06
Feb 24 2014,$2.298,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=7&p=F324,Roger Federer,Dubai,Tomas Berdych,Roger Federer,Roger Federer,F,119,5,48,65,45,16,45,30,,,,,,,55,34,8,51,83,46,34,,40,,,,,,,65,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=7&p=F324
Feb 24 2014,$1.152,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=6&p=BA47,Philipp Kohlschreiber,Dubai,Tomas Berdych,Philipp Kohlschreiber,Tomas Berdych,S,89,5,60,82,56,30,56,42,,,,,,,71,34,1,52,69,60,17,,100,,,,,,,65,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2014&r=6&p=BA47
