date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Mar 17 2014,$1.437,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=MC10,Jo-Wilfried Tsonga,ATP World Tour Masters 1000 Miami,Andy Murray,Jo-Wilfried Tsonga,Andy Murray,R16,74,2,71,88,72,54,72,33,,,,,,,84,50,3,54,45,54,11,,0,,,,,,,50,15,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=MC10
Apr 15 2013,$1.325,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=7&p=MC10,David Ferrer,ATP World Tour Masters 1000 Miami,Andy Murray,David Ferrer,Andy Murray,F,165,2,54,61,38,38,38,46,,,,,,,50,51,4,56,61,32,38,,57,,,,,,,48,49,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=7&p=MC10
Mar 18 2013,$1.283,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=6&p=MC10,Richard Gasquet,ATP World Tour Masters 1000 Miami,Andy Murray,Richard Gasquet,Andy Murray,S,119,6,59,75,52,41,52,87,,,,,,,66,49,2,61,58,37,24,,100,,,,,,,50,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=6&p=MC10
Mar 18 2013,$1.210,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=5&p=MC10,Marin Cilic,ATP World Tour Masters 1000 Miami,Andy Murray,Marin Cilic,Andy Murray,Q,103,6,53,66,48,52,48,33,,,,,,,58,54,4,54,47,43,33,,37,,,,,,,45,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=5&p=MC10
Mar 17 2014,$1.214,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=MC10,Feliciano Lopez,ATP World Tour Masters 1000 Miami,Andy Murray,Feliciano Lopez,Andy Murray,R32,73,1,47,78,60,50,60,83,,,,,,,68,53,2,42,50,44,21,,25,,,,,,,46,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=MC10
Mar 17 2014,$1.082,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=MC10,Matthew Ebden,ATP World Tour Masters 1000 Miami,Andy Murray,Matthew Ebden,Andy Murray,R64,97,5,66,69,56,48,56,37,,,,,,,65,51,3,56,51,44,30,,18,,,,,,,48,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=MC10
Mar 3 2014,$1.719,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=4&p=R975,Milos Raonic,ATP World Tour Masters 1000 Indian Wells,Andy Murray,Milos Raonic,Milos Raonic,R16,130,4,66,71,43,16,43,100,,,,,,,62,27,15,66,83,51,28,,42,,,,,,,72,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=4&p=R975
Mar 18 2013,$1.065,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=4&p=MC10,Andreas Seppi,ATP World Tour Masters 1000 Miami,Andy Murray,Andreas Seppi,Andy Murray,R16,86,3,63,90,50,32,50,30,,,,,,,75,43,3,51,67,43,9,,0,,,,,,,56,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=4&p=MC10
Mar 18 2013,$1.111,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=3&p=MC10,Grigor Dimitrov,ATP World Tour Masters 1000 Miami,Andy Murray,Grigor Dimitrov,Andy Murray,R32,115,9,57,76,43,34,43,33,,,,,,,62,41,3,58,65,48,24,,33,,,,,,,58,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=3&p=MC10
Mar 3 2014,$1.104,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=3&p=MC10,Jiri Vesely,ATP World Tour Masters 1000 Indian Wells,Andy Murray,Jiri Vesely,Andy Murray,R32,168,7,58,61,45,32,45,40,,,,,,,54,47,4,50,67,37,38,,50,,,,,,,52,45,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=3&p=MC10
