date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Apr 21 2014,$1.708,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2014&r=6&p=N552,Ernests Gulbis,Barcelona,Kei Nishikori,Ernests Gulbis,Kei Nishikori,S,86,1,62,80,63,35,63,30,,,,,,,74,43,5,59,64,44,19,,0,,,,,,,56,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2014&r=6&p=N552
Apr 21 2014,$1.625,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2014&r=5&p=N552,Marin Cilic,Barcelona,Kei Nishikori,Marin Cilic,Kei Nishikori,Q,71,2,61,75,50,32,50,62,,,,,,,65,54,5,47,68,25,24,,50,,,,,,,45,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2014&r=5&p=N552
Aug 5 2013,$2.457,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=4&p=G628,Richard Gasquet,ATP World Tour Masters 1000 Canada,Kei Nishikori,Richard Gasquet,Richard Gasquet,R16,117,5,57,74,40,33,40,27,,,,,,,60,40,5,52,66,51,25,,50,,,,,,,59,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=4&p=G628
Aug 5 2013,$1.535,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=3&p=N552,Andreas Seppi,ATP World Tour Masters 1000 Canada,Kei Nishikori,Andreas Seppi,Kei Nishikori,R32,127,3,57,73,58,33,58,40,,,,,,,67,42,3,55,66,46,26,,33,,,,,,,57,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=3&p=N552
Apr 21 2014,$1.201,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2014&r=4&p=N552,Andrey Golubev,Barcelona,Kei Nishikori,Andrey Golubev,Kei Nishikori,R16,76,3,71,61,47,58,47,50,,,,,,,57,58,0,61,41,42,38,,33,,,,,,,41,42,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2014&r=4&p=N552
Apr 21 2014,$1.967,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2014&r=3&p=N552,Roberto Bautista Agut,Barcelona,Kei Nishikori,Roberto Bautista Agut,Kei Nishikori,R32,118,5,58,68,46,45,46,46,,,,,,,59,47,1,66,55,46,31,,57,,,,,,,52,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2014&r=3&p=N552
Apr 21 2014,$7.365,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=6&p=D643,Novak Djokovic,ATP World Tour Masters 1000 Miami,Kei Nishikori,Novak Djokovic,Novak Djokovic,S,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=6&p=D643
Aug 5 2013,$1.183,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=2&p=N552,Peter Polansky,ATP World Tour Masters 1000 Canada,Kei Nishikori,Peter Polansky,Kei Nishikori,R64,121,4,52,64,47,38,47,58,,,,,,,56,48,0,51,61,40,35,,50,,,,,,,51,43,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=2&p=N552
Jul 29 2013,$1.484,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=418&y=2013&r=4&p=B837,Marcos Baghdatis,Washington,Kei Nishikori,Marcos Baghdatis,Marcos Baghdatis,R16,59,1,53,45,38,24,38,25,,,,,,,42,37,6,52,76,47,54,,71,,,,,,,62,57,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=418&y=2013&r=4&p=B837
Jul 29 2013,$1.341,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=418&y=2013&r=3&p=N552,Jack Sock,Washington,Kei Nishikori,Jack Sock,Kei Nishikori,R32,105,6,58,74,46,23,46,29,,,,,,,62,48,11,50,76,25,25,,50,,,,,,,51,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=418&y=2013&r=3&p=N552
Mar 17 2014,$5.973,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=5&p=N552,Roger Federer,ATP World Tour Masters 1000 Miami,Kei Nishikori,Roger Federer,Kei Nishikori,Q,129,6,65,64,48,29,48,41,,,,,,,59,39,7,53,70,48,35,,44,,,,,,,60,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=5&p=N552
Mar 17 2014,$2.571,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=N552,David Ferrer,ATP World Tour Masters 1000 Miami,Kei Nishikori,David Ferrer,Kei Nishikori,R16,185,4,56,67,40,37,40,38,,,,,,,55,42,2,58,62,50,32,,50,,,,,,,57,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=N552
Jun 24 2013,$1.373,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604307,Andreas Seppi,Wimbledon Slam,Kei Nishikori,Andreas Seppi,Andreas Seppi,Round of 32,184,3,69,64,51,30,51,27,44,45,,,,,60,36,9,60,70,55,36,49,50,44,28,,,,,64,40,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604307
Mar 17 2014,$2.058,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=N552,Grigor Dimitrov,ATP World Tour Masters 1000 Miami,Kei Nishikori,Grigor Dimitrov,Kei Nishikori,R32,102,9,59,86,53,26,53,50,,,,,,,72,34,11,60,73,53,13,,0,,,,,,,65,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=N552
Mar 17 2014,$1.275,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=N552,Marinko Matosevic,ATP World Tour Masters 1000 Miami,Kei Nishikori,Marinko Matosevic,Kei Nishikori,R64,79,6,62,67,45,37,45,54,,,,,,,59,57,5,54,62,18,32,,40,,,,,,,42,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=N552
Mar 17 2014,$1.507,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=3&p=H355,Tommy Haas,ATP World Tour Masters 1000 Indian Wells,Kei Nishikori,Tommy Haas,Tommy Haas,R32,91,2,49,70,35,36,35,66,,,,,,,52,39,1,56,63,57,30,,80,,,,,,,60,47,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=3&p=H355
Jun 24 2013,$1.096,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604213,Leonardo Mayer,Wimbledon Slam,Kei Nishikori,Leonardo Mayer,Kei Nishikori,Round of 64,142,2,67,72,54,36,54,42,29,20,,,165,138,66,44,5,65,64,41,28,,40,27,28,,,185,165,56,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604213
Jun 24 2013,$1.180,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604125,Matthew Ebden,Wimbledon Slam,Kei Nishikori,Matthew Ebden,Kei Nishikori,Round of 128,101,1,67,69,70,32,70,55,32,14,,,,,69,46,8,61,68,32,31,,50,20,25,,,,,54,31,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604125
Mar 3 2014,$1.252,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=N552,Santiago Giraldo,ATP World Tour Masters 1000 Indian Wells,Kei Nishikori,Santiago Giraldo,Kei Nishikori,R64,58,1,62,77,75,35,75,50,,,,,,,76,50,1,57,64,30,22,,0,,,,,,,50,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=N552
Mar 3 2014,$1.119,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=4&p=G681,Teymuraz Gabashvili,Delray Beach,Kei Nishikori,Teymuraz Gabashvili,Teymuraz Gabashvili,R16,19,1,66,66,33,22,33,0,,,,,,,55,18,2,56,77,85,33,,33,,,,,,,81,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=4&p=G681
Feb 17 2014,$1.077,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=3&p=N552,Gastao Elias,Delray Beach,Kei Nishikori,Gastao Elias,Kei Nishikori,R32,116,3,58,63,59,46,59,46,,,,,,,61,50,3,51,53,46,36,,60,,,,,,,50,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=3&p=N552
Jun 10 2013,$1.691,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=500&y=2013&r=4&p=Y061,Mikhail Youzhny,Halle,Kei Nishikori,Mikhail Youzhny,Mikhail Youzhny,R16,125,1,70,73,45,29,45,25,,,,,,,65,33,6,68,70,58,26,,57,,,,,,,66,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=500&y=2013&r=4&p=Y061
May 27 2013,$17.789,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224403,Rafael Nadal,French Open Slam,Kei Nishikori,Rafael Nadal,Rafael Nadal,Round of 16,122,0,65,53,56,28,56,0,14,39,,,169,139,54,29,1,69,72,67,47,44,63,20,25,,,176,139,71,46,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224403
Feb 17 2014,$1.451,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2014&r=7&p=N552,Ivo Karlovic,Memphis,Kei Nishikori,Ivo Karlovic,Kei Nishikori,F,90,8,64,86,62,22,62,11,,,,,,,77,33,20,76,77,33,13,,0,,,,,,,66,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2014&r=7&p=N552
Feb 10 2014,$1.157,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2014&r=6&p=N552,Michael Russell,Memphis,Kei Nishikori,Michael Russell,Kei Nishikori,S,64,6,59,78,63,46,63,100,,,,,,,72,52,1,65,53,37,21,,50,,,,,,,47,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2014&r=6&p=N552
May 27 2013,$1.930,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224306,Benoit Paire,French Open Slam,Kei Nishikori,Benoit Paire,Kei Nishikori,Round of 32,161,1,63,71,52,32,52,42,27,34,,,166,135,64,45,6,43,68,46,29,,44,36,64,,,185,140,55,36,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224306
Feb 10 2014,$1.107,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2014&r=5&p=N552,Alex Bogomolov Jr.,Memphis,Kei Nishikori,Alex Bogomolov Jr.,Kei Nishikori,Q,138,5,60,70,40,49,40,40,,,,,,,58,48,1,56,50,52,29,,44,,,,,,,51,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2014&r=5&p=N552
Feb 10 2014,$1.171,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2014&r=4&p=N552,Benjamin Becker,Memphis,Kei Nishikori,Benjamin Becker,Kei Nishikori,R16,85,4,65,66,45,35,45,62,,,,,,,59,50,2,48,64,36,33,,37,,,,,,,50,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2014&r=4&p=N552
May 27 2013,$1.174,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224212,Grega Zemlja,French Open Slam,Kei Nishikori,Grega Zemlja,Kei Nishikori,Round of 64,151,4,63,64,46,39,46,48,43,56,,,166,132,58,53,5,48,61,34,36,,60,24,47,,,184,147,47,42,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224212
May 27 2013,$1.077,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224124,Jesse Levine,French Open Slam,Kei Nishikori,Jesse Levine,Kei Nishikori,Round of 128,91,2,51,75,56,53,56,73,26,25,,,166,138,66,62,1,52,47,29,25,,33,9,33,,,178,147,38,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224124
Jan 31 2014,$12.817,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704401,Rafael Nadal,Australian Open Slam,Kei Nishikori,Rafael Nadal,Rafael Nadal,Round of 16,197,2,66,67,41,24,41,40,36,51,20,25,178,148,58,35,12,71,76,39,33,59,63,36,28,10,19,185,148,65,42,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704401
Jan 13 2014,$1.153,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704302,Donald Young,Australian Open Slam,Kei Nishikori,Donald Young,Kei Nishikori,Round of 32,107,3,54,71,60,51,60,67,30,27,3,7,176,146,66,59,1,64,49,27,29,,25,17,32,15,30,162,140,41,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704302
Jan 13 2014,$1.098,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704204,Dusan Lajovic,Australian Open Slam,Kei Nishikori,Dusan Lajovic,Kei Nishikori,Round of 64,109,5,64,83,52,42,52,50,30,27,10,14,174,142,72,51,7,70,58,30,17,,20,17,49,4,7,167,140,49,28,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704204
May 12 2013,$1.462,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=CA12,Jeremy Chardy,ATP World Tour Masters 1000 Rome,Kei Nishikori,Jeremy Chardy,Jeremy Chardy,R32,70,0,61,57,42,24,42,0,,,,,,,51,25,6,70,75,71,42,,80,,,,,,,74,48,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=CA12
May 12 2013,$1.369,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=N552,Paolo Lorenzi,ATP World Tour Masters 1000 Rome,Kei Nishikori,Paolo Lorenzi,Kei Nishikori,R64,88,5,68,80,52,41,52,30,,,,,,,71,45,5,53,58,50,19,,0,,,,,,,54,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=N552
Jan 13 2014,$1.279,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704108,Marinko Matosevic,Australian Open Slam,Kei Nishikori,Marinko Matosevic,Kei Nishikori,Round of 128,221,6,66,72,52,34,52,47,44,50,11,16,173,137,65,43,14,61,66,43,28,,33,46,63,16,30,176,143,57,35,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704108
Jan 7 2014,$1.648,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=6&p=H432,Lleyton Hewitt,Brisbane,Kei Nishikori,Lleyton Hewitt,Lleyton Hewitt,S,150,12,60,72,50,11,50,14,,,,,,,63,31,7,44,88,52,27,,16,,,,,,,68,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=6&p=H432
May 5 2013,$1.287,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=5&p=A596,Pablo Andujar,ATP World Tour Masters 1000 Madrid,Kei Nishikori,Pablo Andujar,Pablo Andujar,Q,112,3,69,66,50,29,50,8,,,,,,,61,38,4,65,70,44,33,,27,,,,,,,61,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=5&p=A596
May 5 2013,$4.415,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=N552,Roger Federer,ATP World Tour Masters 1000 Madrid,Kei Nishikori,Roger Federer,Kei Nishikori,R16,95,1,68,69,48,26,48,75,,,,,,,62,29,7,64,73,65,30,,28,,,,,,,70,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=N552
May 5 2013,$1.351,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=N552,Viktor Troicki,ATP World Tour Masters 1000 Madrid,Kei Nishikori,Viktor Troicki,Kei Nishikori,R32,91,1,60,65,57,42,57,41,,,,,,,62,50,3,63,57,37,35,,33,,,,,,,50,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=N552
Dec 30 2013,$2.144,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=5&p=N552,Marin Cilic,Brisbane,Kei Nishikori,Marin Cilic,Kei Nishikori,Q,157,6,55,77,55,26,55,20,,,,,,,67,40,14,43,73,49,22,,6,,,,,,,59,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=5&p=N552
Dec 30 2013,$1.410,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=4&p=N552,Matthew Ebden,Brisbane,Kei Nishikori,Matthew Ebden,Kei Nishikori,R16,62,1,56,81,71,26,71,50,,,,,,,77,38,3,55,73,47,18,,0,,,,,,,61,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=4&p=N552
Dec 30 2013,$2.933,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=4&p=G628,Richard Gasquet,ATP World Tour Masters 1000 Paris,Kei Nishikori,Richard Gasquet,Richard Gasquet,R16,86,0,50,74,35,18,35,0,,,,,,,55,28,4,51,81,60,25,,30,,,,,,,71,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=4&p=G628
May 5 2013,$1.300,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=2&p=N552,Jurgen Melzer,ATP World Tour Masters 1000 Madrid,Kei Nishikori,Jurgen Melzer,Kei Nishikori,R64,62,2,77,80,38,42,38,100,,,,,,,71,45,2,87,57,40,19,,0,,,,,,,55,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=2&p=N552
Apr 22 2013,$1.574,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=4&p=R772,Albert Ramos,Barcelona,Kei Nishikori,Albert Ramos,Albert Ramos,R16,104,1,64,76,36,32,36,14,,,,,,,61,30,3,58,67,73,23,,40,,,,,,,69,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=4&p=R772
Apr 22 2013,$1.122,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=3&p=N552,Guillermo Olaso,Barcelona,Kei Nishikori,Guillermo Olaso,Kei Nishikori,R32,54,3,61,84,68,41,68,100,,,,,,,78,48,0,63,58,38,15,,0,,,,,,,51,21,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=3&p=N552
Oct 28 2013,$3.026,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=3&p=N552,Jo-Wilfried Tsonga,ATP World Tour Masters 1000 Paris,Kei Nishikori,Jo-Wilfried Tsonga,Kei Nishikori,R32,148,4,58,71,62,18,62,16,,,,,,,67,35,15,56,81,42,28,,42,,,,,,,64,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=3&p=N552
Oct 28 2013,$2.139,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=2&p=N552,Julien Benneteau,ATP World Tour Masters 1000 Paris,Kei Nishikori,Julien Benneteau,Kei Nishikori,R64,69,4,62,82,60,35,60,60,,,,,,,74,40,5,57,64,52,17,,0,,,,,,,59,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=2&p=N552
Mar 18 2013,$3.668,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=4&p=F401,David Ferrer,ATP World Tour Masters 1000 Miami,Kei Nishikori,David Ferrer,David Ferrer,R16,82,1,62,56,47,15,47,100,,,,,,,53,31,1,59,84,45,43,,44,,,,,,,68,46,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=4&p=F401
Mar 18 2013,$1.287,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=3&p=N552,Xavier Malisse,ATP World Tour Masters 1000 Miami,Kei Nishikori,Xavier Malisse,Kei Nishikori,R32,85,1,53,77,48,40,48,40,,,,,,,63,45,5,44,60,50,22,,100,,,,,,,54,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=3&p=N552
Mar 18 2013,$1.158,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=2&p=N552,Victor Hanescu,ATP World Tour Masters 1000 Miami,Kei Nishikori,Victor Hanescu,Kei Nishikori,R64,81,0,58,56,69,41,69,45,,,,,,,61,51,3,57,58,34,43,,66,,,,,,,48,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=2&p=N552
Mar 6 2013,$1.138,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=B884,Carlos Berlocq,ATP World Tour Masters 1000 Indian Wells,Kei Nishikori,Carlos Berlocq,Carlos Berlocq,R32,73,0,76,53,46,9,46,0,,,,,,,51,21,5,78,90,33,46,,44,,,,,,,78,48,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=B884
