p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
67.0,24.0,Novak Djokovic,$7.668,John Isner,Aug 18 2013,ATP World Tour Masters 1000 Cincinnati,Q,John Isner,false,38.0,cluster_0
65.0,25.0,Milos Raonic,$1.724,John Isner,Aug 18 2013,ATP World Tour Masters 1000 Cincinnati,R16,John Isner,false,39.0,cluster_0
67.0,25.0,Richard Gasquet,$2.057,John Isner,Aug 18 2013,ATP World Tour Masters 1000 Cincinnati,R32,John Isner,false,40.0,cluster_0
59.0,19.0,Florian Mayer,$1.484,John Isner,Aug 18 2013,ATP World Tour Masters 1000 Cincinnati,R64,John Isner,false,41.0,cluster_4
67.0,26.0,Vasek Pospisil,$1.558,Vasek Pospisil,Aug 18 2013,ATP World Tour Masters 1000 Canada,R64,John Isner,false,42.0,cluster_0
72.0,26.0,Philipp Kohlschreiber,$1.353,Philipp Kohlschreiber,Aug 26 2013,US Open Slam,Round of 32,John Isner,false,34.0,cluster_0
69.0,28.0,Gael Monfils,$1.424,John Isner,Aug 26 2013,US Open Slam,Round of 64,John Isner,false,35.0,cluster_0
62.0,20.0,Roberto Bautista Agut,$1.521,John Isner,Sep 30 2013,Beijing,R16,John Isner,false,32.0,cluster_4
69.0,21.0,Di Wu,$1.169,John Isner,Sep 30 2013,Beijing,R32,John Isner,false,33.0,cluster_0
66.0,21.0,Santiago Giraldo,$1.384,John Isner,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R64,John Isner,false,31.0,cluster_4
75.0,30.0,Jeremy Chardy,$1.429,Jeremy Chardy,Oct 21 2013,Valencia,R16,John Isner,false,29.0,cluster_1
63.0,29.0,Ernests Gulbis,$2.364,John Isner,Oct 21 2013,Valencia,R32,John Isner,false,30.0,cluster_3
80.0,43.0,Novak Djokovic,$6.134,Novak Djokovic,Oct 28 2013,ATP World Tour Masters 1000 Paris,R16,John Isner,false,27.0,cluster_2
67.0,19.0,Michal Przysiezny,$1.351,John Isner,Oct 28 2013,ATP World Tour Masters 1000 Paris,R32,John Isner,false,28.0,cluster_4
68.0,22.0,Yen-Hsun Lu,$1.493,John Isner,Jan 6 2014,Auckland,F,John Isner,false,23.0,cluster_0
66.0,29.0,Roberto Bautista Agut,$1.530,John Isner,Jan 6 2014,Auckland,S,John Isner,false,24.0,cluster_3
72.0,18.0,Philipp Kohlschreiber,$2.245,John Isner,Jan 6 2014,Auckland,Q,John Isner,false,25.0,cluster_0
62.0,29.0,Lukas Lacko,$1.471,John Isner,Jan 6 2014,Auckland,R16,John Isner,false,26.0,cluster_3
82.0,37.0,Martin Klizan,$1.141,Martin Klizan,Jan 13 2014,Australian Open Slam,Round of 128,John Isner,false,22.0,cluster_1
75.0,38.0,Marin Cilic,$2.971,Marin Cilic,Feb 17 2014,Delray Beach,S,John Isner,false,18.0,cluster_2
61.0,22.0,Rhyne Williams,$1.279,John Isner,Feb 17 2014,Delray Beach,Q,John Isner,false,19.0,cluster_4
58.0,36.0,Dudi Sela,$1.321,John Isner,Feb 17 2014,Delray Beach,R16,John Isner,false,20.0,cluster_3
70.0,26.0,Michael Russell,$1.247,John Isner,Feb 17 2014,Delray Beach,R32,John Isner,false,21.0,cluster_0
83.0,25.0,Ivo Karlovic,$1.522,Ivo Karlovic,Feb 24 2014,Acapulco,R32,John Isner,false,17.0,cluster_1
67.0,42.0,Novak Djokovic,$5.085,Novak Djokovic,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,S,John Isner,false,12.0,cluster_2
65.0,28.0,Ernests Gulbis,$2.270,John Isner,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,Q,John Isner,false,13.0,cluster_3
70.0,26.0,Fernando Verdasco,$1.629,John Isner,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R16,John Isner,false,14.0,cluster_0
64.0,23.0,Yen-Hsun Lu,$1.300,John Isner,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R32,John Isner,false,15.0,cluster_4
67.0,14.0,Nikolay Davydenko,$1.443,John Isner,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R64,John Isner,false,16.0,cluster_4
76.0,41.0,Tomas Berdych,$3.237,Tomas Berdych,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,John Isner,false,9.0,cluster_2
68.0,26.0,Nicolas Almagro,$1.708,John Isner,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,John Isner,false,10.0,cluster_0
64.0,27.0,Donald Young,$1.176,John Isner,Mar 17 2014,ATP World Tour Masters 1000 Miami,R64,John Isner,false,11.0,cluster_3
69.0,31.0,Dustin Brown,$1.240,Dustin Brown,Apr 7 2014,Houston,R16,John Isner,false,8.0,cluster_3
80.0,39.0,David Ferrer,$3.860,David Ferrer,May 5 2014,ATP World Tour Masters 1000 Madrid,R16,John Isner,false,5.0,cluster_2
72.0,27.0,Marinko Matosevic,$1.351,John Isner,May 5 2014,ATP World Tour Masters 1000 Madrid,R32,John Isner,false,6.0,cluster_0
61.0,21.0,Teymuraz Gabashvili,$1.691,John Isner,May 5 2014,ATP World Tour Masters 1000 Madrid,R64,John Isner,false,7.0,cluster_4
72.0,37.0,Jurgen Melzer,$1.551,Jurgen Melzer,May 12 2014,ATP World Tour Masters 1000 Rome,R64,John Isner,false,4.0,cluster_2
71.0,28.0,Federico Delbonis,$1.939,Federico Delbonis,May 19 2014,Nice,Q,John Isner,false,2.0,cluster_0
60.0,22.0,Jack Sock,$1.752,John Isner,May 19 2014,Nice,R16,John Isner,false,3.0,cluster_4
72.0,24.0,Pierre-Hugues Herbert,$1.105,John Isner,May 21 2014,French Open Slam,Round of 128,John Isner,false,1.0,cluster_0
