p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
56,29,Roberto Bautista Agut,$1.200,Tomas Berdych,Sep 23 2013,Bangkok,R16,Tomas Berdych,FALSE,47,cluster_2
52,40,John Isner,$1.467,Tomas Berdych,Sep 30 2013,Beijing,Q,Tomas Berdych,FALSE,43,cluster_3
52,35,Pablo Andujar,$1.083,Tomas Berdych,Sep 30 2013,Beijing,R32,Tomas Berdych,FALSE,44,cluster_0
73,29,Nicolas Almagro,$1.395,Nicolas Almagro,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R16,Tomas Berdych,FALSE,41,cluster_1
62,20,Feliciano Lopez,$1.491,Tomas Berdych,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R32,Tomas Berdych,FALSE,42,cluster_2
47,32,Pablo Andujar,$1.057,Tomas Berdych,Oct 21 2013,ATP World Tour Masters 1000 Paris,R32,Tomas Berdych,FALSE,39,cluster_0
69,21,Ivo Karlovic,$1.249,Ivo Karlovic,Oct 21 2013,Basel,R32,Tomas Berdych,FALSE,40,cluster_1
65,37,David Ferrer,$1.958,David Ferrer,Oct 28 2013,ATP World Tour Masters 1000 Paris,Q,Tomas Berdych,FALSE,37,cluster_4
65,26,Milos Raonic,$2.087,Tomas Berdych,Oct 28 2013,ATP World Tour Masters 1000 Paris,R16,Tomas Berdych,FALSE,38,cluster_1
65,22,Dusan Lajovic,$1.028,Tomas Berdych,Nov 4 2013,Davis Cup,Singles,Tomas Berdych,FALSE,36,cluster_1
74,22,Ivo Karlovic,$1.215,Ivo Karlovic,Nov 15 2013,Doha,R32,Tomas Berdych,FALSE,34,cluster_1
75,37,Novak Djokovic,$10.342,Novak Djokovic,Nov 15 2013,Davis Cup,Reverse Singles,Tomas Berdych,FALSE,35,cluster_4
58,18,Aleksandr Nedovyesov,$1.024,Tomas Berdych,Jan 7 2014,Australian Open Slam,Round of 128,Tomas Berdych,FALSE,33,cluster_2
72,28,Stan Wawrinka,$2.145,Stan Wawrinka,Jan 13 2014,Australian Open Slam,Semi Final,Tomas Berdych,FALSE,28,cluster_1
58,39,David Ferrer,$1.554,Tomas Berdych,Jan 13 2014,Australian Open Slam,Quarter Final,Tomas Berdych,FALSE,29,cluster_3
56,24,Kevin Anderson,$1.109,Tomas Berdych,Jan 13 2014,Australian Open Slam,Round of 16,Tomas Berdych,FALSE,30,cluster_2
53,22,Damir Dzumhur,$1.033,Tomas Berdych,Jan 13 2014,Australian Open Slam,Round of 32,Tomas Berdych,FALSE,31,cluster_2
51,21,Kenny De Schepper,$1.036,Tomas Berdych,Jan 13 2014,Australian Open Slam,Round of 64,Tomas Berdych,FALSE,32,cluster_2
59,23,Marin Cilic,$1.472,Tomas Berdych,Feb 10 2014,Rotterdam,F,Tomas Berdych,FALSE,23,cluster_2
58,28,Ernests Gulbis,$1.574,Tomas Berdych,Feb 10 2014,Rotterdam,S,Tomas Berdych,FALSE,24,cluster_2
59,31,Jerzy Janowicz,$1.366,Tomas Berdych,Feb 10 2014,Rotterdam,Q,Tomas Berdych,FALSE,25,cluster_1
60,17,Nicolas Mahut,$1.105,Tomas Berdych,Feb 10 2014,Rotterdam,R16,Tomas Berdych,FALSE,26,cluster_2
55,16,Andreas Seppi,$1.132,Tomas Berdych,Feb 10 2014,Rotterdam,R32,Tomas Berdych,FALSE,27,cluster_2
65,44,Roger Federer,$2.298,Roger Federer,Feb 24 2014,Dubai,F,Tomas Berdych,FALSE,18,cluster_4
65,28,Philipp Kohlschreiber,$1.152,Tomas Berdych,Feb 24 2014,Dubai,S,Tomas Berdych,FALSE,19,cluster_1
62,29,Jo-Wilfried Tsonga,$1.384,Tomas Berdych,Feb 24 2014,Dubai,Q,Tomas Berdych,FALSE,20,cluster_1
45,27,Sergiy Stakhovsky,$1.082,Tomas Berdych,Feb 24 2014,Dubai,R16,Tomas Berdych,FALSE,21,cluster_0
58,22,Marius Copil,$1.041,Tomas Berdych,Feb 24 2014,Dubai,R32,Tomas Berdych,FALSE,22,cluster_2
59,43,Roberto Bautista Agut,$1.147,Roberto Bautista Agut,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R64,Tomas Berdych,FALSE,17,cluster_3
57,28,Alexandr Dolgopolov,$1.376,Tomas Berdych,Mar 17 2014,ATP World Tour Masters 1000 Miami,Q,Tomas Berdych,FALSE,13,cluster_2
