p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
54.0,28.0,Paolo Lorenzi,$1.369,Kei Nishikori,May 12 2013,ATP World Tour Masters 1000 Rome,R64,Kei Nishikori,false,42.0,cluster_7
57.0,35.0,Marinko Matosevic,$1.279,Kei Nishikori,Jan 13 2014,Australian Open Slam,Round of 128,Kei Nishikori,false,43.0,cluster_8
68.0,36.0,Lleyton Hewitt,$1.648,Lleyton Hewitt,Jan 7 2014,Brisbane,S,Kei Nishikori,false,44.0,cluster_5
61.0,38.0,Pablo Andujar,$1.287,Pablo Andujar,May 5 2013,ATP World Tour Masters 1000 Madrid,Q,Kei Nishikori,false,45.0,cluster_6
70.0,37.0,Roger Federer,$4.415,Kei Nishikori,May 5 2013,ATP World Tour Masters 1000 Madrid,R16,Kei Nishikori,false,46.0,cluster_5
50.0,37.0,Viktor Troicki,$1.351,Kei Nishikori,May 5 2013,ATP World Tour Masters 1000 Madrid,R32,Kei Nishikori,false,47.0,cluster_11
59.0,32.0,Marin Cilic,$2.144,Kei Nishikori,Dec 30 2013,Brisbane,Q,Kei Nishikori,false,48.0,cluster_8
61.0,22.0,Matthew Ebden,$1.410,Kei Nishikori,Dec 30 2013,Brisbane,R16,Kei Nishikori,false,49.0,cluster_1
71.0,44.0,Richard Gasquet,$2.933,Richard Gasquet,Dec 30 2013,ATP World Tour Masters 1000 Paris,R16,Kei Nishikori,false,50.0,cluster_10
55.0,28.0,Jurgen Melzer,$1.300,Kei Nishikori,May 5 2013,ATP World Tour Masters 1000 Madrid,R64,Kei Nishikori,false,51.0,cluster_7
69.0,38.0,Albert Ramos,$1.574,Albert Ramos,Apr 22 2013,Barcelona,R16,Kei Nishikori,false,52.0,cluster_5
51.0,21.0,Guillermo Olaso,$1.122,Kei Nishikori,Apr 22 2013,Barcelona,R32,Kei Nishikori,false,53.0,cluster_3
64.0,32.0,Jo-Wilfried Tsonga,$3.026,Kei Nishikori,Oct 28 2013,ATP World Tour Masters 1000 Paris,R32,Kei Nishikori,false,54.0,cluster_5
59.0,25.0,Julien Benneteau,$2.139,Kei Nishikori,Oct 28 2013,ATP World Tour Masters 1000 Paris,R64,Kei Nishikori,false,55.0,cluster_1
68.0,46.0,David Ferrer,$3.668,David Ferrer,Mar 18 2013,ATP World Tour Masters 1000 Miami,R16,Kei Nishikori,false,56.0,cluster_10
54.0,36.0,Xavier Malisse,$1.287,Kei Nishikori,Mar 18 2013,ATP World Tour Masters 1000 Miami,R32,Kei Nishikori,false,57.0,cluster_8
48.0,38.0,Victor Hanescu,$1.158,Kei Nishikori,Mar 18 2013,ATP World Tour Masters 1000 Miami,R64,Kei Nishikori,false,58.0,cluster_11
78.0,48.0,Carlos Berlocq,$1.138,Carlos Berlocq,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R32,Kei Nishikori,false,59.0,cluster_9
77.0,50.0,Ivan Dodig,$1.759,Ivan Dodig,Oct 28 2013,Basel,R16,Kei Nishikori,false,60.0,cluster_9
48.0,40.0,Marco Chiudinelli,$1.150,Kei Nishikori,Oct 21 2013,Basel,R32,Kei Nishikori,false,61.0,cluster_11
78.0,46.0,Jo-Wilfried Tsonga,$2.390,Jo-Wilfried Tsonga,Oct 21 2013,ATP World Tour Masters 1000 Shanghai,R16,Kei Nishikori,false,62.0,cluster_9
50.0,38.0,Philipp Petzschner,$1.229,Kei Nishikori,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R64,Kei Nishikori,false,63.0,cluster_11
67.0,45.0,Ivo Karlovic,$1.266,Ivo Karlovic,Feb 25 2013,Delray Beach,R32,Kei Nishikori,false,64.0,cluster_10
54.0,20.0,Feliciano Lopez,$1.272,Kei Nishikori,Feb 18 2013,Memphis,F,Kei Nishikori,false,65.0,cluster_3
51.0,30.0,Marinko Matosevic,$1.198,Kei Nishikori,Feb 18 2013,Memphis,S,Kei Nishikori,false,66.0,cluster_4
57.0,33.0,Jurgen Melzer,$1.340,Kei Nishikori,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R32,Kei Nishikori,false,67.0,cluster_8
