p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
51.0,36.0,Radek Stepanek,$1.068,Roger Federer,Feb 24 2014,Dubai,R16,Roger Federer,false,43.0,cluster_2
48.0,20.0,Pablo Carreno Busta,$1.042,Roger Federer,May 27 2013,French Open Slam,Round of 128,Roger Federer,false,44.0,cluster_6
60.0,33.0,Benoit Paire,$1.155,Roger Federer,May 12 2013,ATP World Tour Masters 1000 Rome,S,Roger Federer,false,45.0,cluster_10
54.0,24.0,Benjamin Becker,$1.049,Roger Federer,Feb 24 2014,Dubai,R32,Roger Federer,false,46.0,cluster_3
60.0,21.0,Ilija Bozoljac,$1.014,Roger Federer,Feb 24 2014,Davis Cup,Singles,Roger Federer,false,47.0,cluster_8
61.0,27.0,Jerzy Janowicz,$1.180,Roger Federer,May 12 2013,ATP World Tour Masters 1000 Rome,Q,Roger Federer,false,48.0,cluster_1
73.0,40.0,Rafael Nadal,$2.424,Rafael Nadal,Jan 31 2014,Australian Open Slam,Semi Final,Roger Federer,false,49.0,cluster_7
60.0,27.0,Andy Murray,$1.724,Roger Federer,Jan 13 2014,Australian Open Slam,Quarter Final,Roger Federer,false,50.0,cluster_1
45.0,22.0,Gilles Simon,$1.209,Roger Federer,May 12 2013,ATP World Tour Masters 1000 Rome,R16,Roger Federer,false,51.0,cluster_6
46.0,17.0,Potito Starace,$1.061,Roger Federer,May 12 2013,ATP World Tour Masters 1000 Rome,R32,Roger Federer,false,52.0,cluster_6
62.0,29.0,Kei Nishikori,$1.265,Kei Nishikori,May 5 2013,ATP World Tour Masters 1000 Madrid,R16,Roger Federer,false,53.0,cluster_1
63.0,20.0,Jo-Wilfried Tsonga,$1.554,Roger Federer,Jan 13 2014,Australian Open Slam,Round of 16,Roger Federer,false,54.0,cluster_8
53.0,25.0,Teymuraz Gabashvili,$1.021,Roger Federer,Jan 13 2014,Australian Open Slam,Round of 32,Roger Federer,false,55.0,cluster_3
52.0,34.0,Radek Stepanek,$1.081,Roger Federer,May 5 2013,ATP World Tour Masters 1000 Madrid,R32,Roger Federer,false,56.0,cluster_2
51.0,29.0,Blaz Kavcic,$1.030,Roger Federer,Jan 13 2014,Australian Open Slam,Round of 64,Roger Federer,false,57.0,cluster_3
60.0,24.0,James Duckworth,$1.020,Roger Federer,Jan 13 2014,Australian Open Slam,Round of 128,Roger Federer,false,58.0,cluster_8
57.0,40.0,Stan Wawrinka,$1.264,Roger Federer,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R16,Roger Federer,false,59.0,cluster_5
53.0,33.0,Ivan Dodig,$1.052,Roger Federer,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R32,Roger Federer,false,60.0,cluster_2
52.0,11.0,Denis Istomin,$1.061,Roger Federer,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R64,Roger Federer,false,61.0,cluster_11
65.0,39.0,Lleyton Hewitt,$1.174,Lleyton Hewitt,Jan 13 2014,Brisbane,F,Roger Federer,false,62.0,cluster_7
