p2ServePointsWon,p2ReturnPointsWon,player2,outlier,odds,winner,date,tournament,t_round,id,cluster
56.0,38.0,Alexandr Dolgopolov,false,$1.613,Gael Monfils,Aug 26 2013,Winston-Salem,S,23.0,cluster_1
61.0,26.0,Fernando Verdasco,false,$1.698,Gael Monfils,Aug 26 2013,Winston-Salem,Q,24.0,cluster_0
62.0,30.0,Tommy Robredo,false,$1.611,Gael Monfils,Aug 18 2013,Winston-Salem,R16,25.0,cluster_0
51.0,21.0,Guido Pella,false,$1.270,Gael Monfils,Aug 18 2013,Winston-Salem,R32,26.0,cluster_0
55.0,47.0,Fabio Fognini,false,$2.662,Fabio Fognini,Aug 18 2013,Umag,S,27.0,cluster_1
53.0,42.0,Albert Montanes,false,$1.559,Gael Monfils,Aug 18 2013,Umag,Q,28.0,cluster_1
52.0,32.0,Blaz Kavcic,false,$1.404,Gael Monfils,Aug 18 2013,Umag,R16,29.0,cluster_4
44.0,40.0,Mate Pavic,false,$1.073,Gael Monfils,Jul 29 2013,Umag,R32,30.0,cluster_4
58.0,50.0,Juan Monaco,false,$1.813,Juan Monaco,Jul 29 2013,Hamburg,R32,31.0,cluster_1
50.0,39.0,Andrey Golubev,false,$1.319,Gael Monfils,Jul 29 2013,Hamburg,R64,32.0,cluster_1
66.0,43.0,Philipp Kohlschreiber,false,$1.592,Philipp Kohlschreiber,Jul 29 2013,Stuttgart,Q,33.0,cluster_2
41.0,35.0,Florian Mayer,false,$1.636,Gael Monfils,Jul 29 2013,Stuttgart,R16,34.0,cluster_4
61.0,27.0,Paul-Henri Mathieu,false,$1.287,Gael Monfils,Jul 15 2013,Stuttgart,R32,35.0,cluster_0
75.0,33.0,Tommy Haas,false,$3.166,Tommy Haas,Jul 15 2013,Halle,Q,36.0,cluster_2
50.0,34.0,Jan Hernych,false,$1.182,Gael Monfils,Jul 8 2013,Halle,R16,37.0,cluster_4
59.0,26.0,Milos Raonic,false,$2.730,Gael Monfils,Jun 10 2013,Halle,R32,38.0,cluster_0
66.0,40.0,Tommy Robredo,false,$1.513,Tommy Robredo,May 27 2013,French Open Slam,Round of 32,39.0,cluster_2
65.0,36.0,Ernests Gulbis,false,$2.269,Gael Monfils,May 27 2013,French Open Slam,Round of 64,40.0,cluster_2
68.0,28.0,Tomas Berdych,false,$4.580,Gael Monfils,May 27 2013,French Open Slam,Round of 128,41.0,cluster_0
68.0,47.0,Albert Montanes,false,$1.412,Albert Montanes,May 19 2013,Nice,F,42.0,cluster_2
