p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
58.0,25.0,Edouard Roger-Vasselin,$1.735,Jerzy Janowicz,Feb 3 2014,Montpellier,Q,Jerzy Janowicz,false,35.0,cluster_1
77.0,32.0,Richard Gasquet,$2.639,Richard Gasquet,Feb 3 2014,Montpellier,S,Jerzy Janowicz,false,36.0,cluster_0
70.0,19.0,Adrian Mannarino,$1.495,Jerzy Janowicz,Jan 31 2014,Montpellier,R16,Jerzy Janowicz,false,37.0,cluster_1
68.0,40.0,Tomas Berdych,$3.510,Tomas Berdych,Feb 10 2014,Rotterdam,Q,Jerzy Janowicz,false,38.0,cluster_0
59.0,22.0,Tommy Haas,$1.724,Jerzy Janowicz,Feb 10 2014,Rotterdam,R16,Jerzy Janowicz,false,39.0,cluster_1
62.0,36.0,Alejandro Falla,$1.443,Alejandro Falla,Feb 10 2014,ATP World Tour Masters 1000 Indian Wells,R64,Jerzy Janowicz,false,40.0,cluster_2
66.0,31.0,Julien Benneteau,$1.507,Jerzy Janowicz,Feb 3 2014,Rotterdam,R32,Jerzy Janowicz,false,41.0,cluster_2
70.0,48.0,Roberto Bautista Agut,$2.221,Roberto Bautista Agut,Mar 3 2014,ATP World Tour Masters 1000 Miami,R64,Jerzy Janowicz,false,42.0,cluster_0
54.0,25.0,Kyle Edmund,$1.207,Jerzy Janowicz,Jun 10 2013,Wimbledon Slam,Round of 128,Jerzy Janowicz,false,43.0,cluster_1
60.0,36.0,Robin Haase,$1.340,Jerzy Janowicz,May 27 2013,French Open Slam,Round of 64,Jerzy Janowicz,false,44.0,cluster_2
76.0,49.0,Michael Llodra,$1.724,Michael Llodra,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R64,Jerzy Janowicz,false,45.0,cluster_0
55.0,21.0,Radek Stepanek,$1.837,Jerzy Janowicz,Jun 24 2013,Wimbledon Slam,Round of 64,Jerzy Janowicz,false,46.0,cluster_1
63.0,27.0,Albert Ramos,$1.706,Jerzy Janowicz,May 12 2013,French Open Slam,Round of 128,Jerzy Janowicz,false,47.0,cluster_1
65.0,36.0,Ernests Gulbis,$4.118,Ernests Gulbis,May 5 2014,ATP World Tour Masters 1000 Madrid,R64,Jerzy Janowicz,false,48.0,cluster_2
60.0,38.0,Jordan Thompson,$1.300,Jerzy Janowicz,Jan 6 2014,Australian Open Slam,Round of 128,Jerzy Janowicz,false,49.0,cluster_2
71.0,39.0,Stan Wawrinka,$3.326,Stan Wawrinka,May 27 2013,French Open Slam,Round of 32,Jerzy Janowicz,false,50.0,cluster_0
66.0,27.0,Piotr Gadomski,$1.050,Jerzy Janowicz,May 5 2013,Poznan,R32,Jerzy Janowicz,false,51.0,cluster_1
64.0,27.0,Lukasz Kubot,$1.245,Jerzy Janowicz,Jun 24 2013,Wimbledon Slam,Quarter Final,Jerzy Janowicz,false,52.0,cluster_1
74.0,38.0,Andy Murray,$5.145,Andy Murray,Jun 24 2013,Wimbledon Slam,Semi Final,Jerzy Janowicz,false,53.0,cluster_0
65.0,36.0,Pablo Andujar,$1.304,Jerzy Janowicz,Jan 13 2014,Australian Open Slam,Round of 64,Jerzy Janowicz,false,54.0,cluster_2
62.0,48.0,Maximo Gonzalez,$1.084,Maximo Gonzalez,Aug 12 2013,US Open Slam,Round of 128,Jerzy Janowicz,false,55.0,cluster_2
65.0,27.0,Andreas Haider-Maurer,$1.340,Jerzy Janowicz,Jul 16 2012,Poznan,S,Jerzy Janowicz,false,56.0,cluster_1
60.0,32.0,Victor Estrella Burgos,$1.233,Jerzy Janowicz,May 21 2014,French Open Slam,Round of 128,Jerzy Janowicz,false,57.0,cluster_2
63.0,29.0,Marek Michalicka,$1.130,Jerzy Janowicz,May 12 2013,Poznan,R16,Jerzy Janowicz,false,58.0,cluster_1
62.0,29.0,Yannick Mertens,$1.280,Jerzy Janowicz,Sep 14 2012,Szczecin,R32,Jerzy Janowicz,false,59.0,cluster_1
53.0,35.0,Jonathan Dasnieres de Veigy,$1.270,Jerzy Janowicz,Jul 16 2012,Poznan,F,Jerzy Janowicz,false,60.0,cluster_2
84.0,44.0,Florian Mayer,$1.550,Florian Mayer,Jan 13 2014,Australian Open Slam,Round of 32,Jerzy Janowicz,false,61.0,cluster_0
56.0,33.0,Jarkko Nieminen,$1.793,Jerzy Janowicz,May 21 2014,French Open Slam,Round of 64,Jerzy Janowicz,false,62.0,cluster_2
62.0,11.0,Daniel Brands,$1.600,Jerzy Janowicz,Sep 17 2012,Mons,R32,Jerzy Janowicz,false,63.0,cluster_1
75.0,46.0,Inigo Cervantes,$1.330,Inigo Cervantes,Sep 17 2012,Szczecin,Q,Jerzy Janowicz,false,64.0,cluster_0
68.0,47.0,Tobias Kamke,$1.710,Tobias Kamke,Oct 1 2012,Mons,Q,Jerzy Janowicz,false,65.0,cluster_0
55.0,31.0,Benjamin Becker,$1.615,Jerzy Janowicz,Oct 1 2012,Moscow,R32,Jerzy Janowicz,false,66.0,cluster_2
68.0,14.0,Carlos Berlocq,$1.555,Jerzy Janowicz,Oct 15 2012,Moscow,R16,Jerzy Janowicz,false,67.0,cluster_1
64.0,29.0,Evgeny Donskoy,$1.550,Jerzy Janowicz,Oct 1 2012,Mons,R16,Jerzy Janowicz,false,68.0,cluster_1
65.0,33.0,Thomaz Bellucci,$2.127,Thomaz Bellucci,Oct 15 2012,Moscow,Q,Jerzy Janowicz,false,69.0,cluster_2
76.0,41.0,Richard Gasquet,$3.608,Richard Gasquet,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R32,Jerzy Janowicz,false,70.0,cluster_0
74.0,27.0,Tomas Berdych,$3.431,Tomas Berdych,Feb 18 2013,Marseille,Q,Jerzy Janowicz,false,71.0,cluster_1
73.0,21.0,Philipp Kohlschreiber,$2.421,Jerzy Janowicz,Oct 29 2012,ATP World Tour Masters 1000 Paris,R64,Jerzy Janowicz,false,72.0,cluster_1
58.0,41.0,David Nalbandian,$2.509,Jerzy Janowicz,Feb 18 2013,ATP World Tour Masters 1000 Indian Wells,R64,Jerzy Janowicz,false,73.0,cluster_2
73.0,40.0,Albert Ramos,$2.960,Albert Ramos,Apr 22 2013,Barcelona,R32,Jerzy Janowicz,false,74.0,cluster_0
64.0,36.0,Thomaz Bellucci,$1.489,Thomaz Bellucci,Mar 6 2013,ATP World Tour Masters 1000 Miami,R64,Jerzy Janowicz,false,75.0,cluster_2
67.0,35.0,Kevin Anderson,$2.240,Kevin Anderson,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,R64,Jerzy Janowicz,false,76.0,cluster_2
64.0,22.0,Sam Querrey,$1.884,Jerzy Janowicz,May 5 2013,ATP World Tour Masters 1000 Madrid,R64,Jerzy Janowicz,false,77.0,cluster_1
61.0,35.0,Tomas Berdych,$3.611,Tomas Berdych,May 5 2013,ATP World Tour Masters 1000 Madrid,R32,Jerzy Janowicz,false,78.0,cluster_2
