p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
61.0,21.0,Jarkko Nieminen,$1.130,Jo-Wilfried Tsonga,May 27 2013,French Open Slam,Round of 64,Jo-Wilfried Tsonga,false,17.0,cluster_0
55.0,35.0,Edouard Roger-Vasselin,$1.261,Jo-Wilfried Tsonga,May 5 2014,ATP World Tour Masters 1000 Madrid,R64,Jo-Wilfried Tsonga,false,18.0,cluster_6
65.0,43.0,Roger Federer,$4.118,Roger Federer,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,Q,Jo-Wilfried Tsonga,false,19.0,cluster_9
52.0,36.0,Fabio Fognini,$2.270,Jo-Wilfried Tsonga,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R16,Jo-Wilfried Tsonga,false,20.0,cluster_6
50.0,31.0,Aljaz Bedene,$1.087,Jo-Wilfried Tsonga,May 27 2013,French Open Slam,Round of 128,Jo-Wilfried Tsonga,false,21.0,cluster_2
74.0,28.0,Jerzy Janowicz,$1.349,Jerzy Janowicz,May 12 2013,ATP World Tour Masters 1000 Rome,R32,Jo-Wilfried Tsonga,false,22.0,cluster_5
63.0,33.0,Philipp Kohlschreiber,$1.571,Jo-Wilfried Tsonga,Apr 13 2014,ATP World Tour Masters 1000 Monte Carlo,R32,Jo-Wilfried Tsonga,false,23.0,cluster_8
60.0,21.0,Tobias Kamke,$1.176,Jo-Wilfried Tsonga,Apr 4 2014,Davis Cup,Reverse Singles,Jo-Wilfried Tsonga,false,24.0,cluster_0
67.0,26.0,Peter Gojowczyk,$1.057,Peter Gojowczyk,Apr 4 2014,Davis Cup,Singles,Jo-Wilfried Tsonga,false,25.0,cluster_5
64.0,43.0,Stan Wawrinka,$2.428,Stan Wawrinka,May 5 2013,ATP World Tour Masters 1000 Madrid,Q,Jo-Wilfried Tsonga,false,26.0,cluster_9
63.0,31.0,Fernando Verdasco,$1.389,Jo-Wilfried Tsonga,May 5 2013,ATP World Tour Masters 1000 Madrid,R16,Jo-Wilfried Tsonga,false,27.0,cluster_8
63.0,28.0,Robin Haase,$1.228,Jo-Wilfried Tsonga,May 5 2013,ATP World Tour Masters 1000 Madrid,R32,Jo-Wilfried Tsonga,false,28.0,cluster_7
68.0,44.0,Rafael Nadal,$7.895,Rafael Nadal,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,S,Jo-Wilfried Tsonga,false,29.0,cluster_9
71.0,33.0,Marcos Baghdatis,$1.188,Jo-Wilfried Tsonga,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,Jo-Wilfried Tsonga,false,30.0,cluster_4
56.0,21.0,Adrian Mannarino,$1.153,Jo-Wilfried Tsonga,Mar 17 2014,ATP World Tour Masters 1000 Miami,R64,Jo-Wilfried Tsonga,false,31.0,cluster_3
65.0,37.0,Stan Wawrinka,$2.125,Jo-Wilfried Tsonga,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,Q,Jo-Wilfried Tsonga,false,32.0,cluster_4
58.0,30.0,Nikolay Davydenko,$1.351,Jo-Wilfried Tsonga,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,R32,Jo-Wilfried Tsonga,false,33.0,cluster_7
75.0,40.0,Marin Cilic,$1.518,Marin Cilic,Mar 18 2013,ATP World Tour Masters 1000 Miami,R16,Jo-Wilfried Tsonga,false,34.0,cluster_1
64.0,43.0,Julien Benneteau,$1.252,Julien Benneteau,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R64,Jo-Wilfried Tsonga,false,35.0,cluster_9
70.0,37.0,Tomas Berdych,$3.397,Tomas Berdych,Feb 24 2014,Dubai,Q,Jo-Wilfried Tsonga,false,36.0,cluster_4
50.0,27.0,Victor Hanescu,$1.178,Jo-Wilfried Tsonga,Feb 24 2014,Dubai,R32,Jo-Wilfried Tsonga,false,37.0,cluster_2
54.0,25.0,Jarkko Nieminen,$1.287,Jo-Wilfried Tsonga,Mar 18 2013,ATP World Tour Masters 1000 Miami,R32,Jo-Wilfried Tsonga,false,38.0,cluster_3
