p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
50.0,37.0,Martin Klizan,$1.343,Marin Cilic,Oct 7 2012,ATP World Tour Masters 1000 Shanghai,R32,Marin Cilic,false,75.0,cluster_0
55.0,35.0,Lukasz Kubot,$1.203,Marin Cilic,Oct 7 2012,ATP World Tour Masters 1000 Shanghai,R64,Marin Cilic,false,76.0,cluster_0
59.0,39.0,Marius Copil,$1.048,Marius Copil,Oct 1 2012,Beijing,R32,Marin Cilic,false,77.0,cluster_4
61.0,48.0,Andy Murray,$6.430,Andy Murray,Aug 27 2012,US Open Slam,Quarter Final,Marin Cilic,false,78.0,cluster_9
53.0,36.0,Martin Klizan,$1.289,Marin Cilic,Aug 27 2012,US Open Slam,Round of 16,Marin Cilic,false,79.0,cluster_0
63.0,30.0,Kei Nishikori,$2.238,Marin Cilic,Aug 27 2012,US Open Slam,Round of 32,Marin Cilic,false,80.0,cluster_8
61.0,25.0,Daniel Brands,$1.053,Marin Cilic,Aug 27 2012,US Open Slam,Round of 64,Marin Cilic,false,81.0,cluster_7
60.0,35.0,Marinko Matosevic,$1.085,Marin Cilic,Aug 27 2012,US Open Slam,Round of 128,Marin Cilic,false,82.0,cluster_4
74.0,48.0,Novak Djokovic,$7.892,Novak Djokovic,Aug 13 2012,ATP World Tour Masters 1000 Cincinnati,Q,Marin Cilic,false,83.0,cluster_6
48.0,39.0,Pablo Andujar,$1.162,Marin Cilic,Aug 13 2012,ATP World Tour Masters 1000 Cincinnati,R16,Marin Cilic,false,84.0,cluster_0
61.0,32.0,Jesse Levine,$1.162,Marin Cilic,Aug 13 2012,ATP World Tour Masters 1000 Cincinnati,R32,Marin Cilic,false,85.0,cluster_4
60.0,32.0,Sergiy Stakhovsky,$1.231,Marin Cilic,Aug 13 2012,ATP World Tour Masters 1000 Cincinnati,R64,Marin Cilic,false,86.0,cluster_4
70.0,42.0,Janko Tipsarevic,$1.769,Janko Tipsarevic,Aug 6 2012,ATP World Tour Masters 1000 Canada,R16,Marin Cilic,false,87.0,cluster_6
56.0,35.0,Marcos Baghdatis,$1.580,Marin Cilic,Aug 6 2012,ATP World Tour Masters 1000 Canada,R32,Marin Cilic,false,88.0,cluster_4
