p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
59.0,27.0,Jurgen Melzer,$1.245,Mikhail Youzhny,Aug 5 2013,ATP World Tour Masters 1000 Canada,R64,Mikhail Youzhny,false,36.0,cluster_4
62.0,23.0,Robin Haase,$1.484,Mikhail Youzhny,Aug 5 2013,Gstaad,F,Mikhail Youzhny,false,37.0,cluster_6
56.0,33.0,Victor Hanescu,$1.653,Mikhail Youzhny,Jul 22 2013,Gstaad,S,Mikhail Youzhny,false,38.0,cluster_1
59.0,42.0,Juan Monaco,$2.752,Mikhail Youzhny,Jul 22 2013,Gstaad,Q,Mikhail Youzhny,false,39.0,cluster_5
54.0,35.0,Pablo Andujar,$1.602,Mikhail Youzhny,Jul 22 2013,Gstaad,R16,Mikhail Youzhny,false,40.0,cluster_1
58.0,29.0,Paul-Henri Mathieu,$1.464,Mikhail Youzhny,Jul 22 2013,Gstaad,R32,Mikhail Youzhny,false,41.0,cluster_4
61.0,47.0,Guillermo Garcia-Lopez,$1.685,Guillermo Garcia-Lopez,Jul 22 2013,Hamburg,R32,Mikhail Youzhny,false,42.0,cluster_7
66.0,44.0,Andy Murray,$11.256,Andy Murray,Jul 15 2013,Wimbledon Slam,Round of 16,Mikhail Youzhny,false,43.0,cluster_7
60.0,28.0,Viktor Troicki,$1.657,Mikhail Youzhny,Jun 24 2013,Wimbledon Slam,Round of 32,Mikhail Youzhny,false,44.0,cluster_4
68.0,29.0,Vasek Pospisil,$1.142,Mikhail Youzhny,Jun 24 2013,Wimbledon Slam,Round of 64,Mikhail Youzhny,false,45.0,cluster_9
62.0,24.0,Robin Haase,$1.155,Mikhail Youzhny,Jun 24 2013,Wimbledon Slam,Round of 128,Mikhail Youzhny,false,46.0,cluster_6
75.0,34.0,Roger Federer,$6.678,Roger Federer,Jun 10 2013,Halle,F,Mikhail Youzhny,false,47.0,cluster_2
60.0,25.0,Richard Gasquet,$2.662,Mikhail Youzhny,Jun 10 2013,Halle,S,Mikhail Youzhny,false,48.0,cluster_6
62.0,33.0,Philipp Kohlschreiber,$3.131,Mikhail Youzhny,Jun 10 2013,Halle,Q,Mikhail Youzhny,false,49.0,cluster_9
65.0,33.0,Kei Nishikori,$2.350,Mikhail Youzhny,Jun 10 2013,Halle,R16,Mikhail Youzhny,false,50.0,cluster_9
