p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
51.0,17.0,Viktor Troicki,$1.619,Tommy Robredo,Jul 22 2013,Umag,R16,Tommy Robredo,false,41.0,cluster_1
49.0,31.0,Jan Hajek,$1.350,Tommy Robredo,Jul 22 2013,Umag,R32,Tommy Robredo,false,42.0,cluster_5
71.0,39.0,Federico Delbonis,$1.706,Federico Delbonis,Jul 22 2013,Hamburg,R32,Tommy Robredo,false,43.0,cluster_8
82.0,37.0,Albert Ramos,$1.550,Albert Ramos,Jul 15 2013,Bastad,R16,Tommy Robredo,false,44.0,cluster_4
75.0,41.0,Andy Murray,$16.054,Andy Murray,Jul 8 2013,Wimbledon Slam,Round of 32,Tommy Robredo,false,45.0,cluster_8
70.0,20.0,Nicolas Mahut,$3.089,Tommy Robredo,Jun 24 2013,Wimbledon Slam,Round of 64,Tommy Robredo,false,46.0,cluster_9
57.0,20.0,Alex Bogomolov Jr.,$1.381,Tommy Robredo,Jun 24 2013,Wimbledon Slam,Round of 128,Tommy Robredo,false,47.0,cluster_6
61.0,38.0,Nicolas Almagro,$5.047,Tommy Robredo,May 27 2013,French Open Slam,Round of 16,Tommy Robredo,false,48.0,cluster_7
60.0,34.0,Gael Monfils,$2.809,Tommy Robredo,May 27 2013,French Open Slam,Round of 32,Tommy Robredo,false,49.0,cluster_7
57.0,35.0,Igor Sijsling,$1.306,Tommy Robredo,May 27 2013,French Open Slam,Round of 64,Tommy Robredo,false,50.0,cluster_2
49.0,22.0,Jurgen Zopp,$1.049,Tommy Robredo,May 27 2013,French Open Slam,Round of 128,Tommy Robredo,false,51.0,cluster_1
62.0,47.0,Tommy Haas,$2.547,Tommy Haas,May 5 2013,ATP World Tour Masters 1000 Madrid,R32,Tommy Robredo,false,52.0,cluster_0
51.0,26.0,Marcos Baghdatis,$1.357,Tommy Robredo,May 5 2013,ATP World Tour Masters 1000 Madrid,R64,Tommy Robredo,false,53.0,cluster_1
66.0,46.0,Andreas Seppi,$1.755,Andreas Seppi,Apr 29 2013,Oeiras,Q,Tommy Robredo,false,54.0,cluster_0
62.0,35.0,Robin Haase,$1.345,Tommy Robredo,Apr 29 2013,Oeiras,R16,Tommy Robredo,false,55.0,cluster_7
64.0,40.0,Daniel Gimeno-Traver,$1.396,Tommy Robredo,Apr 29 2013,Oeiras,R32,Tommy Robredo,false,56.0,cluster_7
71.0,35.0,Milos Raonic,$3.075,Milos Raonic,Apr 22 2013,Barcelona,Q,Tommy Robredo,false,57.0,cluster_4
63.0,37.0,Tomas Berdych,$2.975,Tommy Robredo,Apr 22 2013,Barcelona,R16,Tommy Robredo,false,58.0,cluster_7
51.0,31.0,Grigor Dimitrov,$2.523,Tommy Robredo,Apr 22 2013,Barcelona,R32,Tommy Robredo,false,59.0,cluster_5
47.0,41.0,Marc Lopez,$1.173,Tommy Robredo,Apr 22 2013,Barcelona,R64,Tommy Robredo,false,60.0,cluster_3
67.0,31.0,Kevin Anderson,$2.226,Tommy Robredo,Apr 8 2013,Casablanca,F,Tommy Robredo,false,61.0,cluster_7
55.0,42.0,Stan Wawrinka,$4.328,Tommy Robredo,Apr 8 2013,Casablanca,S,Tommy Robredo,false,62.0,cluster_2
58.0,41.0,Benoit Paire,$1.883,Tommy Robredo,Apr 8 2013,Casablanca,Q,Tommy Robredo,false,63.0,cluster_2
52.0,34.0,Tobias Kamke,$1.598,Tommy Robredo,Apr 8 2013,Casablanca,R16,Tommy Robredo,false,64.0,cluster_5
58.0,34.0,Guillaume Rufin,$1.558,Tommy Robredo,Apr 8 2013,Casablanca,R32,Tommy Robredo,false,65.0,cluster_2
62.0,46.0,Marinko Matosevic,$2.014,Marinko Matosevic,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R128,Tommy Robredo,false,66.0,cluster_0
68.0,41.0,Nicolas Almagro,$6.453,Nicolas Almagro,Feb 25 2013,Acapulco,R16,Tommy Robredo,false,67.0,cluster_8
55.0,39.0,Filippo Volandri,$1.508,Tommy Robredo,Feb 25 2013,Acapulco,R32,Tommy Robredo,false,68.0,cluster_2
67.0,48.0,David Ferrer,$12.327,David Ferrer,Feb 18 2013,Buenos Aires,S,Tommy Robredo,false,69.0,cluster_0
50.0,30.0,Julian Reister,$1.424,Tommy Robredo,Feb 18 2013,Buenos Aires,Q,Tommy Robredo,false,70.0,cluster_5
50.0,21.0,Diego Sebastian Schwartzman,$1.597,Tommy Robredo,Feb 18 2013,Buenos Aires,R16,Tommy Robredo,false,71.0,cluster_1
40.0,37.0,Gastao Elias,$1.699,Tommy Robredo,Feb 18 2013,Buenos Aires,R32,Tommy Robredo,false,72.0,cluster_3
74.0,43.0,Simone Bolelli,$1.623,Simone Bolelli,Feb 11 2013,Sao Paulo,R32,Tommy Robredo,false,73.0,cluster_8
74.0,35.0,Paolo Lorenzi,$1.623,Paolo Lorenzi,Feb 4 2013,Vina del Mar,R16,Tommy Robredo,false,74.0,cluster_4
50.0,25.0,Pere Riba,$1.125,Tommy Robredo,Feb 4 2013,Vina del Mar,R32,Tommy Robredo,false,75.0,cluster_1
