p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
59.0,32.0,Dmitry Tursunov,$1.357,Richard Gasquet,Aug 26 2013,US Open Slam,Round of 32,Richard Gasquet,false,38.0,cluster_5
57.0,37.0,Stephane Robert,$1.057,Richard Gasquet,Aug 26 2013,US Open Slam,Round of 64,Richard Gasquet,false,39.0,cluster_4
55.0,32.0,Michael Russell,$1.099,Richard Gasquet,Aug 26 2013,US Open Slam,Round of 128,Richard Gasquet,false,40.0,cluster_3
74.0,32.0,John Isner,$1.884,John Isner,Aug 26 2013,ATP World Tour Masters 1000 Cincinnati,R32,Richard Gasquet,false,41.0,cluster_2
60.0,40.0,Kei Nishikori,$1.639,Richard Gasquet,Aug 5 2013,ATP World Tour Masters 1000 Canada,R16,Richard Gasquet,false,42.0,cluster_4
55.0,30.0,Martin Klizan,$1.238,Richard Gasquet,Aug 5 2013,ATP World Tour Masters 1000 Canada,R32,Richard Gasquet,false,43.0,cluster_3
62.0,44.0,Albert Montanes,$1.203,Albert Montanes,Jul 22 2013,Umag,R16,Richard Gasquet,false,44.0,cluster_7
70.0,22.0,Bernard Tomic,$1.412,Bernard Tomic,Jun 24 2013,Wimbledon Slam,Round of 32,Richard Gasquet,false,45.0,cluster_8
52.0,35.0,Go Soeda,$1.037,Richard Gasquet,Jun 24 2013,Wimbledon Slam,Round of 64,Richard Gasquet,false,46.0,cluster_3
60.0,33.0,Marcel Granollers,$1.061,Richard Gasquet,Jun 24 2013,Wimbledon Slam,Round of 128,Richard Gasquet,false,47.0,cluster_5
74.0,39.0,Mikhail Youzhny,$1.559,Mikhail Youzhny,Jun 10 2013,Halle,S,Richard Gasquet,false,48.0,cluster_0
68.0,26.0,Florian Mayer,$1.389,Richard Gasquet,Jun 10 2013,Halle,Q,Richard Gasquet,false,49.0,cluster_8
49.0,23.0,Jurgen Melzer,$1.142,Richard Gasquet,Jun 10 2013,Halle,R16,Richard Gasquet,false,50.0,cluster_9
70.0,36.0,Stan Wawrinka,$2.125,Stan Wawrinka,May 27 2013,French Open Slam,Round of 16,Richard Gasquet,false,51.0,cluster_2
57.0,32.0,Nikolay Davydenko,$1.177,Richard Gasquet,May 27 2013,French Open Slam,Round of 32,Richard Gasquet,false,52.0,cluster_5
43.0,28.0,Michal Przysiezny,$1.030,Richard Gasquet,May 27 2013,French Open Slam,Round of 64,Richard Gasquet,false,53.0,cluster_6
52.0,26.0,Sergiy Stakhovsky,$1.099,Richard Gasquet,May 27 2013,French Open Slam,Round of 128,Richard Gasquet,false,54.0,cluster_3
