date,odds,matchStatsUrl,opponent
May 21 2014,$1.016,http://www.tennisinsight.com/match_stats_popup.php?matchID=185934148,Lukas Lacko
May 12 2014,$1.128,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2014&r=3&p=CA12,Jeremy Chardy
May 5 2014,$1.687,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2014&r=7&p=W367,Stan Wawrinka
May 5 2014,$3.738,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2014&r=6&p=F324,Novak Djokovic
May 5 2014,$1.292,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2014&r=5&p=F324,Jo-Wilfried Tsonga
May 5 2014,$1.079,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2014&r=4&p=F324,Lukas Rosol
Aug 26 2013,$1.052,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634407,Tommy Robredo
Aug 26 2013,$1.021,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634313,Adrian Mannarino
May 5 2014,$1.129,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2014&r=3&p=F324,Radek Stepanek
May 5 2014,$1.011,http://www.tennisinsight.com/match_stats_popup.php?matchID=184973104,Andrey Golubev
Aug 26 2013,$1.030,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634225,Carlos Berlocq
Aug 26 2013,$1.025,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634149,Grega Zemlja
Apr 4 2014,$1.019,http://www.tennisinsight.com/match_stats_popup.php?matchID=184973102,Mikhail Kukushkin
Apr 4 2014,$1.177,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=5&p=N552,Kei Nishikori
Mar 17 2014,$1.160,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=4&p=F324,Richard Gasquet
Mar 17 2014,$1.021,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=3&p=F324,Thiemo de Bakker
Aug 12 2013,$3.874,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=5&p=N409,Rafael Nadal
Aug 12 2013,$1.423,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=F324,Tommy Haas
Aug 12 2013,$1.228,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=F324,Philipp Kohlschreiber
Jul 22 2013,$1.124,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=314&y=2013&r=4&p=BC72,Daniel Brands
