p2ServePointsWon,p2ReturnPointsWon,player2,outlier,odds,winner,date,tournament,t_round,id,cluster
57.0,23.0,Juan Martin Del Potro,false,$1.948,Roger Federer,Oct 28 2013,ATP World Tour Masters 1000 Paris,Q,70.0,cluster_4
62.0,23.0,Philipp Kohlschreiber,false,$1.248,Roger Federer,Oct 28 2013,ATP World Tour Masters 1000 Paris,R16,73.0,cluster_4
58.0,32.0,Kevin Anderson,false,$1.176,Roger Federer,Oct 28 2013,ATP World Tour Masters 1000 Paris,R32,74.0,cluster_3
65.0,35.0,Juan Martin Del Potro,false,$2.207,Juan Martin Del Potro,Oct 28 2013,Basel,F,75.0,cluster_0
65.0,41.0,Novak Djokovic,false,$3.964,Novak Djokovic,Nov 4 2013,ATP World Tour Masters 1000 Paris,S,69.0,cluster_0
66.0,27.0,Jeremy Chardy,false,$1.082,Roger Federer,Dec 30 2013,Brisbane,S,58.0,cluster_4
42.0,26.0,Marinko Matosevic,false,$1.085,Roger Federer,Dec 30 2013,Brisbane,Q,61.0,cluster_2
55.0,26.0,Jarkko Nieminen,false,$1.152,Roger Federer,Dec 30 2013,Brisbane,R16,62.0,cluster_4
73.0,40.0,Rafael Nadal,false,$3.693,Rafael Nadal,Dec 30 2013,Barclays ATP World Tour Finals,S,63.0,cluster_0
60.0,27.0,Andy Murray,false,$1.724,Roger Federer,Jan 13 2014,Australian Open Slam,Quarter Final,44.0,cluster_4
63.0,20.0,Jo-Wilfried Tsonga,false,$1.554,Roger Federer,Jan 13 2014,Australian Open Slam,Round of 16,48.0,cluster_4
53.0,25.0,Teymuraz Gabashvili,false,$1.021,Roger Federer,Jan 13 2014,Australian Open Slam,Round of 32,49.0,cluster_2
51.0,29.0,Blaz Kavcic,false,$1.030,Roger Federer,Jan 13 2014,Australian Open Slam,Round of 64,51.0,cluster_2
60.0,24.0,James Duckworth,false,$1.020,Roger Federer,Jan 13 2014,Australian Open Slam,Round of 128,52.0,cluster_4
65.0,39.0,Lleyton Hewitt,false,$1.174,Lleyton Hewitt,Jan 13 2014,Brisbane,F,57.0,cluster_0
73.0,40.0,Rafael Nadal,false,$2.424,Rafael Nadal,Jan 31 2014,Australian Open Slam,Semi Final,43.0,cluster_0
63.0,31.0,Novak Djokovic,false,$4.960,Roger Federer,Feb 24 2014,Dubai,S,32.0,cluster_4
43.0,33.0,Lukas Rosol,false,$1.116,Roger Federer,Feb 24 2014,Dubai,Q,35.0,cluster_2
51.0,36.0,Radek Stepanek,false,$1.068,Roger Federer,Feb 24 2014,Dubai,R16,36.0,cluster_3
54.0,24.0,Benjamin Becker,false,$1.049,Roger Federer,Feb 24 2014,Dubai,R32,40.0,cluster_2
60.0,21.0,Ilija Bozoljac,false,$1.014,Roger Federer,Feb 24 2014,Davis Cup,Singles,41.0,cluster_4
49.0,23.0,Alexandr Dolgopolov,false,$1.340,Roger Federer,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,S,21.0,cluster_2
55.0,17.0,Kevin Anderson,false,$1.212,Roger Federer,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,Q,26.0,cluster_1
59.0,30.0,Tommy Haas,false,$1.214,Roger Federer,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R16,27.0,cluster_4
62.0,29.0,Dmitry Tursunov,false,$1.069,Roger Federer,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R32,28.0,cluster_4
58.0,29.0,Paul-Henri Mathieu,false,$1.043,Roger Federer,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R64,30.0,cluster_4
55.0,34.0,Tomas Berdych,false,$1.719,Roger Federer,Mar 3 2014,Dubai,F,31.0,cluster_3
46.0,21.0,Richard Gasquet,false,$1.160,Roger Federer,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,14.0,cluster_2
55.0,16.0,Thiemo de Bakker,false,$1.021,Roger Federer,Mar 17 2014,ATP World Tour Masters 1000 Miami,R32,15.0,cluster_1
69.0,5.0,Ivo Karlovic,false,$1.091,Roger Federer,Mar 17 2014,ATP World Tour Masters 1000 Miami,R64,19.0,cluster_1
66.0,34.0,Novak Djokovic,false,$2.610,Novak Djokovic,Mar 17 2014,ATP World Tour Masters 1000 Indian Wells,F,20.0,cluster_0
58.0,24.0,Mikhail Kukushkin,false,$1.019,Roger Federer,Apr 4 2014,Davis Cup,Singles,12.0,cluster_4
59.0,39.0,Kei Nishikori,false,$1.177,Kei Nishikori,Apr 4 2014,ATP World Tour Masters 1000 Miami,Q,13.0,cluster_3
61.0,24.0,Novak Djokovic,false,$3.738,Roger Federer,May 5 2014,ATP World Tour Masters 1000 Monte Carlo,S,1.0,cluster_4
56.0,34.0,Jo-Wilfried Tsonga,false,$1.292,Roger Federer,May 5 2014,ATP World Tour Masters 1000 Monte Carlo,Q,2.0,cluster_3
46.0,30.0,Lukas Rosol,false,$1.079,Roger Federer,May 5 2014,ATP World Tour Masters 1000 Monte Carlo,R16,7.0,cluster_2
51.0,21.0,Radek Stepanek,false,$1.129,Roger Federer,May 5 2014,ATP World Tour Masters 1000 Monte Carlo,R32,8.0,cluster_2
55.0,30.0,Andrey Golubev,false,$1.011,Roger Federer,May 5 2014,Davis Cup,Reverse Singles,9.0,cluster_3
