p2ServePointsWon,p2ReturnPointsWon,player2,outlier,odds,winner,date,tournament,t_round,id,cluster
64.0,40.0,Novak Djokovic,false,$5.170,Novak Djokovic,Aug 26 2013,US Open Slam,Semi Final,63.0,cluster_2
55.0,31.0,Emilio Gomez,false,$1.020,Stan Wawrinka,Sep 13 2013,Davis Cup,Singles,62.0,cluster_4
61.0,49.0,Julien Benneteau,false,$1.347,Julien Benneteau,Sep 23 2013,Kuala Lumpur,S,58.0,cluster_2
65.0,34.0,Dmitry Tursunov,false,$1.330,Stan Wawrinka,Sep 23 2013,Kuala Lumpur,Q,59.0,cluster_4
62.0,23.0,Marcos Baghdatis,false,$1.390,Stan Wawrinka,Sep 23 2013,Kuala Lumpur,R16,60.0,cluster_1
72.0,40.0,Sam Querrey,false,$1.319,Sam Querrey,Sep 30 2013,Beijing,R16,54.0,cluster_2
62.0,30.0,Andreas Seppi,false,$1.216,Stan Wawrinka,Sep 30 2013,Beijing,R32,55.0,cluster_1
72.0,36.0,Rafael Nadal,false,$5.327,Rafael Nadal,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,Q,49.0,cluster_2
74.0,19.0,Milos Raonic,false,$2.067,Stan Wawrinka,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R16,50.0,cluster_1
64.0,25.0,Kevin Anderson,false,$1.397,Stan Wawrinka,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R32,53.0,cluster_1
69.0,40.0,Edouard Roger-Vasselin,false,$1.125,Edouard Roger-Vasselin,Oct 21 2013,Basel,R32,48.0,cluster_2
68.0,46.0,Novak Djokovic,false,$5.701,Novak Djokovic,Oct 28 2013,ATP World Tour Masters 1000 Paris,Q,40.0,cluster_2
48.0,33.0,Nicolas Almagro,false,$1.609,Stan Wawrinka,Oct 28 2013,ATP World Tour Masters 1000 Paris,R16,41.0,cluster_3
60.0,22.0,Feliciano Lopez,false,$1.359,Stan Wawrinka,Oct 28 2013,ATP World Tour Masters 1000 Paris,R32,45.0,cluster_1
73.0,48.0,Novak Djokovic,false,$5.658,Novak Djokovic,Nov 4 2013,Barclays ATP World Tour Finals,S,36.0,cluster_2
56.0,28.0,Edouard Roger-Vasselin,false,$1.221,Stan Wawrinka,Dec 30 2013,Chennai,F,30.0,cluster_1
62.0,38.0,Vasek Pospisil,false,$1.255,Stan Wawrinka,Dec 30 2013,Chennai,S,31.0,cluster_4
38.0,44.0,Aljaz Bedene,false,$1.118,Stan Wawrinka,Dec 30 2013,Chennai,Q,34.0,cluster_0
49.0,23.0,Benjamin Becker,false,$1.200,Stan Wawrinka,Dec 30 2013,Chennai,R16,35.0,cluster_3
56.0,29.0,Rafael Nadal,false,$6.025,Stan Wawrinka,Jan 13 2014,Australian Open Slam,Final,19.0,cluster_4
72.0,28.0,Tomas Berdych,false,$1.815,Stan Wawrinka,Jan 13 2014,Australian Open Slam,Semi Final,22.0,cluster_1
68.0,37.0,Novak Djokovic,false,$7.979,Stan Wawrinka,Jan 13 2014,Australian Open Slam,Quarter Final,25.0,cluster_2
