date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Feb 3 2014,$1.439,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=505&y=2014&r=4&p=MD56,Leonardo Mayer,Vina del Mar,Tommy Robredo,Leonardo Mayer,Leonardo Mayer,R16,140,7,61,75,56,21,56,50,,,,,,,67,23,5,65,78,72,24,,33,,,,,,,76,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=505&y=2014&r=4&p=MD56
Jan 13 2014,$3.191,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704407,Stan Wawrinka,Australian Open Slam,Tommy Robredo,Stan Wawrinka,Stan Wawrinka,Round of 16,143,1,71,70,45,10,45,25,24,22,13,16,185,149,63,27,14,56,90,51,30,55,40,57,37,17,25,197,155,73,37,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704407
Jan 13 2014,$2.579,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704314,Richard Gasquet,Australian Open Slam,Tommy Robredo,Richard Gasquet,Tommy Robredo,Round of 32,199,16,65,78,43,28,43,43,51,38,18,25,185,148,65,36,4,62,72,53,22,,33,62,34,44,57,176,148,64,35,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704314
Jan 13 2014,$1.900,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704227,Julien Benneteau,Australian Open Slam,Tommy Robredo,Julien Benneteau,Tommy Robredo,Round of 64,212,17,58,74,63,29,63,31,66,25,13,17,184,150,70,39,14,62,71,46,26,,9,64,65,42,65,182,151,61,30,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704227
Jan 13 2014,$1.922,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704153,Lukas Rosol,Australian Open Slam,Tommy Robredo,Lukas Rosol,Tommy Robredo,Round of 128,212,13,57,76,69,23,69,33,50,38,15,19,,,73,39,11,51,77,45,24,,43,82,96,28,44,,,61,27,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704153
Dec 28 2013,$1.691,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=F510,Fabio Fognini,ATP World Tour Masters 1000 Shanghai,Tommy Robredo,Fabio Fognini,Fabio Fognini,R32,76,4,54,74,38,17,38,0,,,,,,,57,32,1,63,82,40,25,,20,,,,,,,67,42,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=F510
Dec 28 2013,$1.176,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=2&p=R419,Albert Montanes,ATP World Tour Masters 1000 Shanghai,Tommy Robredo,Albert Montanes,Tommy Robredo,R64,56,9,55,91,63,41,63,66,,,,,,,79,48,1,62,58,40,8,,0,,,,,,,51,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=2&p=R419
Dec 28 2013,$1.467,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=3&p=F510,Fabio Fognini,Beijing,Tommy Robredo,Fabio Fognini,Fabio Fognini,R32,146,6,57,59,45,32,45,45,,,,,,,53,40,1,55,67,48,40,,50,,,,,,,59,46,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=3&p=F510
Sep 30 2013,$15.130,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634504,Rafael Nadal,US Open Slam,Tommy Robredo,Rafael Nadal,Rafael Nadal,Quarter Final,100,3,52,59,28,14,28,0,10,21,7,15,185,146,44,24,2,61,86,61,41,72,70,28,15,15,16,173,135,76,56,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634504
Aug 26 2013,$15.130,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634407,Roger Federer,US Open Slam,Tommy Robredo,Roger Federer,Tommy Robredo,Round of 16,144,6,70,69,46,27,46,57,31,26,11,17,170,143,62,37,5,60,73,47,31,,13,45,43,32,52,178,143,63,38,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634407
