date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Oct 21 2012,$2.096,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2012&r=4&p=D646,Ivan Dodig,Valencia,Lleyton Hewitt,Ivan Dodig,Ivan Dodig,R16,124,2,48,68,35,22,35,40,,,,,,,51,36,10,56,77,45,31,,62,,,,,,,63,48,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2012&r=4&p=D646
Oct 21 2012,$3.659,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2012&r=3&p=H432,Juan Monaco,Valencia,Lleyton Hewitt,Juan Monaco,Lleyton Hewitt,R32,102,5,58,69,43,52,43,41,,,,,,,58,51,2,72,47,50,30,,60,,,,,,,48,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2012&r=3&p=H432
Oct 15 2012,$3.233,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2012&r=5&p=A479,Nicolas Almagro,Stockholm,Lleyton Hewitt,Nicolas Almagro,Nicolas Almagro,Q,67,4,50,61,38,23,38,25,,,,,,,50,33,11,48,76,56,38,,66,,,,,,,66,50,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2012&r=5&p=A479
Oct 15 2012,$2.411,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2012&r=4&p=H432,Jarkko Nieminen,Stockholm,Lleyton Hewitt,Jarkko Nieminen,Lleyton Hewitt,R16,139,9,53,73,33,43,33,62,,,,,,,54,45,5,67,56,50,26,,85,,,,,,,54,45,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2012&r=4&p=H432
Oct 15 2012,$3.294,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2012&r=3&p=H432,Kevin Anderson,Stockholm,Lleyton Hewitt,Kevin Anderson,Lleyton Hewitt,R32,148,9,62,70,57,30,57,50,,,,,,,66,38,11,69,69,42,29,,16,,,,,,,61,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2012&r=3&p=H432
Oct 7 2012,$2.421,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=2&p=S694,Radek Stepanek,ATP World Tour Masters 1000 Shanghai,Lleyton Hewitt,Radek Stepanek,Radek Stepanek,R64,86,5,42,68,53,10,53,0,,,,,,,59,20,4,56,89,68,31,,50,,,,,,,80,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2012&r=2&p=S694
Aug 27 2012,$10.643,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114312,David Ferrer,US Open Slam,Lleyton Hewitt,David Ferrer,David Ferrer,Round of 32,,8,54,73,39,18,39,40,36,72,,,170,136,57,29,10,55,82,57,28,61,31,37,43,,,180,146,71,43,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114312
Aug 27 2012,$1.655,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114223,Gilles Muller,US Open Slam,Lleyton Hewitt,Gilles Muller,Lleyton Hewitt,Round of 64,,18,42,79,57,15,57,33,60,30,,,168,143,66,31,35,59,85,47,21,,18,95,69,,,193,160,69,34,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114223
Aug 27 2012,$1.316,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114146,Tobias Kamke,US Open Slam,Lleyton Hewitt,Tobias Kamke,Lleyton Hewitt,Round of 128,,6,47,75,47,37,47,53,29,52,,,167,138,60,48,4,47,63,43,25,,31,30,55,,,180,143,52,40,http://www.tennisinsight.com/match_stats_popup.php?matchID=176114146
Aug 13 2012,$1.634,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=3&p=T840,Viktor Troicki,ATP World Tour Masters 1000 Cincinnati,Lleyton Hewitt,Viktor Troicki,Viktor Troicki,R32,62,0,43,47,37,16,37,0,,,,,,,41,32,5,61,83,42,52,,50,,,,,,,67,58,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=3&p=T840
Aug 13 2012,$2.756,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=2&p=H432,Mikhail Youzhny,ATP World Tour Masters 1000 Cincinnati,Lleyton Hewitt,Mikhail Youzhny,Lleyton Hewitt,R64,87,3,49,80,58,25,58,50,,,,,,,68,40,2,50,74,45,20,,12,,,,,,,59,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2012&r=2&p=H432
Jul 30 2012,$12.673,http://www.tennisinsight.com/match_stats_popup.php?matchID=175774308,Novak Djokovic,Olympics ATP,Lleyton Hewitt,Novak Djokovic,Novak Djokovic,Round of 16,116,5,60,74,45,20,45,50,,,,,,,63,32,16,65,80,47,26,55,57,,,,,,,68,37,http://www.tennisinsight.com/match_stats_popup.php?matchID=175774308
Jul 30 2012,$1.346,http://www.tennisinsight.com/match_stats_popup.php?matchID=175774130,Sergiy Stakhovsky,Olympics ATP,Lleyton Hewitt,Sergiy Stakhovsky,Lleyton Hewitt,Round of 64,104,6,60,84,69,30,69,43,,,,,,,78,39,11,53,70,51,16,,50,,,,,,,61,22,http://www.tennisinsight.com/match_stats_popup.php?matchID=175774130
Jul 9 2012,$2.929,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2012&r=7&p=I186,John Isner,Newport,Lleyton Hewitt,John Isner,John Isner,F,92,8,60,72,50,20,50,0,,,,,,,63,26,16,70,79,60,27,,33,,,,,,,73,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2012&r=7&p=I186
Jul 9 2012,$1.459,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2012&r=6&p=H432,Rajeev Ram,Newport,Lleyton Hewitt,Rajeev Ram,Lleyton Hewitt,S,141,3,48,73,55,33,55,33,,,,,,,64,46,9,50,66,41,26,,42,,,,,,,53,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2012&r=6&p=H432
Jul 9 2012,$1.441,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2012&r=5&p=H432,Dudi Sela,Newport,Lleyton Hewitt,Dudi Sela,Lleyton Hewitt,Q,79,5,50,83,41,46,41,45,,,,,,,62,49,1,44,53,48,16,,25,,,,,,,50,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2012&r=5&p=H432
Jul 9 2012,$1.338,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2012&r=4&p=H432,Tim Smyczek,Newport,Lleyton Hewitt,Tim Smyczek,Lleyton Hewitt,R16,103,2,54,65,54,38,54,66,,,,,,,60,47,4,64,61,35,35,,44,,,,,,,52,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2012&r=4&p=H432
Jul 9 2012,$1.495,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2012&r=3&p=H432,Vasek Pospisil,Newport,Lleyton Hewitt,Vasek Pospisil,Lleyton Hewitt,R32,49,4,58,75,58,53,58,85,,,,,,,68,68,3,36,46,23,25,,33,,,,,,,31,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=315&y=2012&r=3&p=H432
Jun 25 2012,$7.780,http://www.tennisinsight.com/match_stats_popup.php?matchID=175054149,Jo-Wilfried Tsonga,Wimbledon Slam,Lleyton Hewitt,Jo-Wilfried Tsonga,Jo-Wilfried Tsonga,Round of 128,,1,59,65,51,18,51,0,12,15,,,172,144,59,25,21,69,82,59,35,49,43,61,14,,,201,152,75,41,http://www.tennisinsight.com/match_stats_popup.php?matchID=175054149
Jun 11 2012,$1.752,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=311&y=2012&r=2&p=K336,Ivo Karlovic,London / Queen's Club,Lleyton Hewitt,Ivo Karlovic,Ivo Karlovic,R64,65,3,50,67,45,12,45,0,,,,,,,56,16,22,74,87,72,32,,27,,,,,,,83,43,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=311&y=2012&r=2&p=K336
May 27 2012,$2.350,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2012&r=1&p=K834,Blaz Kavcic,Roland Garros,Lleyton Hewitt,Blaz Kavcic,Blaz Kavcic,R128,230,12,55,62,49,34,49,40,,,,,,,56,35,11,62,65,61,37,,66,,,,,,,64,43,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2012&r=1&p=K834
Jan 16 2012,$21.300,http://www.tennisinsight.com/match_stats_popup.php?matchID=172354401,Novak Djokovic,Australian Open Slam,Lleyton Hewitt,Novak Djokovic,Novak Djokovic,Round of 16,176,3,53,68,36,27,36,67,23,37,23,29,171,139,53,33,15,62,73,56,32,64,67,55,34,11,21,191,153,67,47,http://www.tennisinsight.com/match_stats_popup.php?matchID=172354401
Jan 16 2012,$3.355,http://www.tennisinsight.com/match_stats_popup.php?matchID=172354302,Milos Raonic,Australian Open Slam,Lleyton Hewitt,Milos Raonic,Lleyton Hewitt,Round of 32,186,7,57,74,54,23,54,60,27,32,17,25,168,138,65,35,23,53,77,52,26,,25,58,54,20,39,208,167,65,35,http://www.tennisinsight.com/match_stats_popup.php?matchID=172354302
Jan 16 2012,$4.350,http://www.tennisinsight.com/match_stats_popup.php?matchID=172354204,Andy Roddick,Australian Open Slam,Lleyton Hewitt,Andy Roddick,Lleyton Hewitt,Round of 64,132,11,58,82,52,32,52,43,41,27,15,22,172,138,69,37,9,62,68,54,18,,40,28,22,7,16,193,166,63,31,http://www.tennisinsight.com/match_stats_popup.php?matchID=172354204
Jan 16 2012,$1.395,http://www.tennisinsight.com/match_stats_popup.php?matchID=172354107,Cedrik-Marcel Stebe,Australian Open Slam,Lleyton Hewitt,Cedrik-Marcel Stebe,Lleyton Hewitt,Round of 128,238,8,55,76,49,34,49,32,29,33,20,32,173,140,64,40,13,59,66,50,24,,40,59,64,18,29,181,143,60,36,http://www.tennisinsight.com/match_stats_popup.php?matchID=172354107
Jan 9 2012,$2.634,http://www.tennisinsight.com/match_stats_popup.php?matchID=172284108,Viktor Troicki,Sydney ATP,Lleyton Hewitt,Viktor Troicki,Viktor Troicki,Round of 32,124,3,51,60,50,25,50,43,,,,,,,55,37,13,64,75,42,40,50,38,,,,,,,63,45,http://www.tennisinsight.com/match_stats_popup.php?matchID=172284108
