date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
May 12 2013,$1.096,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224125,Thiemo de Bakker,French Open Slam,Stan Wawrinka,Thiemo de Bakker,Stan Wawrinka,Round of 128,151,9,69,78,56,29,56,27,55,50,,,175,156,71,34,7,69,71,56,22,,25,38,30,,,191,141,66,29,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224125
May 12 2013,$1.632,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=D801,Alexandr Dolgopolov,ATP World Tour Masters 1000 Rome,Stan Wawrinka,Alexandr Dolgopolov,Alexandr Dolgopolov,R32,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=D801
Oct 28 2013,$5.701,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=5&p=D643,Novak Djokovic,ATP World Tour Masters 1000 Paris,Stan Wawrinka,Novak Djokovic,Novak Djokovic,Q,81,3,66,60,41,28,41,0,,,,,,,54,31,2,60,71,64,39,,37,,,,,,,68,46,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=5&p=D643
Oct 28 2013,$1.609,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=4&p=W367,Nicolas Almagro,ATP World Tour Masters 1000 Paris,Stan Wawrinka,Nicolas Almagro,Stan Wawrinka,R16,75,9,45,73,61,36,61,66,,,,,,,66,51,3,46,64,34,26,,50,,,,,,,48,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=4&p=W367
May 5 2013,$1.329,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=W367,Carlos Berlocq,ATP World Tour Masters 1000 Rome,Stan Wawrinka,Carlos Berlocq,Stan Wawrinka,R64,133,2,64,69,43,44,43,60,,,,,,,60,42,2,65,55,62,30,,50,,,,,,,57,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=W367
May 5 2013,$6.502,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=7&p=N409,Rafael Nadal,ATP World Tour Masters 1000 Madrid,Stan Wawrinka,Rafael Nadal,Rafael Nadal,F,72,5,61,66,47,10,47,0,,,,,,,59,15,3,65,89,73,33,,27,,,,,,,84,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=7&p=N409
May 5 2013,$1.995,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=6&p=W367,Tomas Berdych,ATP World Tour Masters 1000 Madrid,Stan Wawrinka,Tomas Berdych,Stan Wawrinka,S,115,5,52,71,54,17,54,50,,,,,,,63,31,8,65,82,40,28,,25,,,,,,,68,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=6&p=W367
Oct 28 2013,$1.359,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=3&p=W367,Feliciano Lopez,ATP World Tour Masters 1000 Paris,Stan Wawrinka,Feliciano Lopez,Stan Wawrinka,R32,107,19,47,91,64,31,64,50,,,,,,,77,39,5,67,68,44,8,,33,,,,,,,60,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=3&p=W367
May 5 2013,$1.653,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=5&p=W367,Jo-Wilfried Tsonga,ATP World Tour Masters 1000 Madrid,Stan Wawrinka,Jo-Wilfried Tsonga,Stan Wawrinka,Q,137,1,72,70,46,34,46,50,,,,,,,64,43,5,62,65,40,29,,40,,,,,,,56,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=5&p=W367
May 5 2013,$1.503,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=W367,Grigor Dimitrov,ATP World Tour Masters 1000 Madrid,Stan Wawrinka,Grigor Dimitrov,Stan Wawrinka,R16,102,3,71,67,56,34,56,57,,,,,,,64,39,4,67,66,50,32,,50,,,,,,,60,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=W367
Oct 21 2013,$1.125,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=3&p=R613,Edouard Roger-Vasselin,Basel,Stan Wawrinka,Edouard Roger-Vasselin,Edouard Roger-Vasselin,R32,71,3,35,65,56,24,56,0,,,,,,,59,30,1,59,75,60,35,,50,,,,,,,69,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=3&p=R613
Oct 6 2013,$5.327,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=5&p=N409,Rafael Nadal,ATP World Tour Masters 1000 Shanghai,Stan Wawrinka,Rafael Nadal,Rafael Nadal,Q,106,5,50,77,50,24,50,0,,,,,,,63,27,1,72,75,65,22,,33,,,,,,,72,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=5&p=N409
Oct 6 2013,$2.067,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=4&p=W367,Milos Raonic,ATP World Tour Masters 1000 Shanghai,Stan Wawrinka,Milos Raonic,Stan Wawrinka,R16,81,10,61,84,75,17,75,50,,,,,,,80,25,11,69,82,55,15,,0,,,,,,,74,19,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=4&p=W367
May 5 2013,$1.235,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=W367,Santiago Giraldo,ATP World Tour Masters 1000 Madrid,Stan Wawrinka,Santiago Giraldo,Stan Wawrinka,R32,63,4,64,87,52,44,52,44,,,,,,,75,47,3,62,55,47,12,,20,,,,,,,52,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=W367
Apr 29 2013,$1.096,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=2&p=W367,Marius Copil,ATP World Tour Masters 1000 Madrid,Stan Wawrinka,Marius Copil,Stan Wawrinka,R64,61,6,76,88,72,27,72,50,,,,,,,85,36,6,58,72,50,11,,0,,,,,,,63,14,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=2&p=W367
Oct 6 2013,$1.397,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=W367,Kevin Anderson,ATP World Tour Masters 1000 Shanghai,Stan Wawrinka,Kevin Anderson,Stan Wawrinka,R32,136,14,52,81,66,30,66,18,,,,,,,74,35,21,66,70,52,18,,66,,,,,,,64,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=W367
Sep 30 2013,$1.319,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=4&p=Q927,Sam Querrey,Beijing,Stan Wawrinka,Sam Querrey,Sam Querrey,R16,76,3,55,69,48,3,48,50,,,,,,,60,27,11,45,96,51,30,,75,,,,,,,72,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=4&p=Q927
Sep 30 2013,$1.216,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=3&p=W367,Andreas Seppi,Beijing,Stan Wawrinka,Andreas Seppi,Stan Wawrinka,R32,108,10,55,89,43,34,43,60,,,,,,,69,37,4,62,65,56,10,,40,,,,,,,62,30,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=747&y=2013&r=3&p=W367
Apr 29 2013,$2.980,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=468&y=2013&r=7&p=W367,David Ferrer,Oeiras,Stan Wawrinka,David Ferrer,Stan Wawrinka,F,64,2,64,88,80,32,80,30,,,,,,,85,41,3,61,67,42,11,,0,,,,,,,58,14,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=468&y=2013&r=7&p=W367
Apr 29 2013,$1.144,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=468&y=2013&r=6&p=W367,Pablo Carreno Busta,Oeiras,Stan Wawrinka,Pablo Carreno Busta,Stan Wawrinka,S,95,10,71,71,60,25,60,37,,,,,,,68,40,1,50,75,43,28,,33,,,,,,,59,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=468&y=2013&r=6&p=W367
Sep 23 2013,$1.347,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6003&y=2013&r=6&p=B747,Julien Benneteau,Kuala Lumpur,Stan Wawrinka,Julien Benneteau,Julien Benneteau,S,79,0,62,54,45,31,45,50,,,,,,,50,38,3,69,68,44,45,,83,,,,,,,61,49,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6003&y=2013&r=6&p=B747
Sep 23 2013,$1.330,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6003&y=2013&r=5&p=W367,Dmitry Tursunov,Kuala Lumpur,Stan Wawrinka,Dmitry Tursunov,Stan Wawrinka,Q,125,12,61,71,55,28,55,33,,,,,,,65,34,7,59,71,57,28,,28,,,,,,,65,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6003&y=2013&r=5&p=W367
Sep 23 2013,$1.390,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6003&y=2013&r=4&p=W367,Marcos Baghdatis,Kuala Lumpur,Stan Wawrinka,Marcos Baghdatis,Stan Wawrinka,R16,65,6,49,85,67,15,67,75,,,,,,,76,38,2,52,84,37,14,,0,,,,,,,62,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6003&y=2013&r=4&p=W367
Apr 29 2013,$1.136,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=468&y=2013&r=5&p=W367,Gastao Elias,Oeiras,Stan Wawrinka,Gastao Elias,Stan Wawrinka,Q,71,2,67,71,82,38,82,42,,,,,,,75,41,1,53,61,54,28,,100,,,,,,,58,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=468&y=2013&r=5&p=W367
Sep 13 2013,$1.020,http://www.tennisinsight.com/match_stats_popup.php?matchID=182013101,Emilio Gomez,Davis Cup,Stan Wawrinka,Emilio Gomez,Stan Wawrinka,Singles,102,10,69,76,54,43,54,86,,,,,,,69,45,3,59,57,51,24,,29,,,,,,,55,31,http://www.tennisinsight.com/match_stats_popup.php?matchID=182013101
Aug 26 2013,$5.170,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634601,Novak Djokovic,US Open Slam,Stan Wawrinka,Novak Djokovic,Novak Djokovic,Semi Final,249,8,50,71,50,31,50,56,57,69,26,41,188,149,60,36,9,67,69,56,29,50,21,38,46,29,40,180,138,64,40,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634601
Apr 15 2013,$1.306,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=468&y=2013&r=4&p=W367,Albert Ramos,Oeiras,Stan Wawrinka,Albert Ramos,Stan Wawrinka,R16,105,4,56,79,51,32,51,28,,,,,,,67,37,0,74,67,47,20,,33,,,,,,,62,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=468&y=2013&r=4&p=W367
Apr 15 2013,$1.830,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=5&p=T786,Jo-Wilfried Tsonga,ATP World Tour Masters 1000 Monte Carlo,Stan Wawrinka,Jo-Wilfried Tsonga,Jo-Wilfried Tsonga,Q,131,2,50,64,65,29,65,16,,,,,,,65,37,6,51,70,52,35,,33,,,,,,,62,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=5&p=T786
Apr 15 2013,$3.085,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=4&p=W367,Andy Murray,ATP World Tour Masters 1000 Monte Carlo,Stan Wawrinka,Andy Murray,Stan Wawrinka,R16,58,5,65,80,64,51,64,50,,,,,,,75,55,0,57,48,40,19,,0,,,,,,,44,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=4&p=W367
Apr 15 2013,$1.205,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=3&p=W367,Albert Montanes,ATP World Tour Masters 1000 Monte Carlo,Stan Wawrinka,Albert Montanes,Stan Wawrinka,R32,54,2,68,63,85,46,85,41,,,,,,,70,56,0,55,53,30,36,,0,,,,,,,43,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=3&p=W367
Apr 8 2013,$1.171,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=2&p=W367,Denis Istomin,ATP World Tour Masters 1000 Monte Carlo,Stan Wawrinka,Denis Istomin,Stan Wawrinka,R64,71,3,62,80,42,53,42,71,,,,,,,66,49,1,73,46,62,20,,40,,,,,,,50,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=2&p=W367
Apr 8 2013,$1.272,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=6&p=R419,Tommy Robredo,Casablanca,Stan Wawrinka,Tommy Robredo,Tommy Robredo,S,95,1,67,68,30,32,30,33,,,,,,,55,42,3,70,67,32,31,,50,,,,,,,57,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=6&p=R419
Apr 8 2013,$1.171,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=5&p=W367,Guillermo Garcia-Lopez,Casablanca,Stan Wawrinka,Guillermo Garcia-Lopez,Stan Wawrinka,Q,59,5,48,76,62,53,62,66,,,,,,,69,55,0,39,46,43,24,,0,,,,,,,44,30,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=5&p=W367
Mar 6 2013,$1.165,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=4&p=W367,Blaz Kavcic,Casablanca,Stan Wawrinka,Blaz Kavcic,Stan Wawrinka,R16,94,7,67,68,52,39,52,50,,,,,,,63,43,0,65,60,48,31,,100,,,,,,,56,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=4&p=W367
Mar 6 2013,$4.432,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=F324,Roger Federer,ATP World Tour Masters 1000 Indian Wells,Stan Wawrinka,Roger Federer,Roger Federer,R16,140,6,60,61,53,33,53,42,,,,,,,57,40,5,59,66,50,38,,33,,,,,,,59,42,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=F324
Mar 6 2013,$1.306,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=W367,Lleyton Hewitt,ATP World Tour Masters 1000 Indian Wells,Stan Wawrinka,Lleyton Hewitt,Stan Wawrinka,R32,84,5,51,76,67,27,67,42,,,,,,,72,41,1,48,72,45,23,,25,,,,,,,58,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=W367
Feb 25 2013,$1.155,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=W367,Wayne Odesnik,ATP World Tour Masters 1000 Indian Wells,Stan Wawrinka,Wayne Odesnik,Stan Wawrinka,R64,87,9,69,79,57,37,57,66,,,,,,,73,40,1,75,62,52,20,,33,,,,,,,60,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=W367
Feb 18 2013,$1.226,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2013&r=3&p=F510,Fabio Fognini,Acapulco,Stan Wawrinka,Fabio Fognini,Fabio Fognini,R32,90,2,70,57,52,25,52,0,,,,,,,55,33,1,58,74,54,42,,25,,,,,,,66,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2013&r=3&p=F510
Feb 18 2013,$3.814,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=506&y=2013&r=7&p=F401,David Ferrer,Buenos Aires,Stan Wawrinka,David Ferrer,David Ferrer,F,105,4,56,64,34,30,34,57,,,,,,,51,38,1,64,69,48,35,,54,,,,,,,61,48,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=506&y=2013&r=7&p=F401
Feb 18 2013,$2.236,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=506&y=2013&r=6&p=W367,Nicolas Almagro,Buenos Aires,Stan Wawrinka,Nicolas Almagro,Stan Wawrinka,S,70,4,76,78,80,16,80,66,,,,,,,78,32,7,65,83,36,22,,0,,,,,,,67,21,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=506&y=2013&r=6&p=W367
Feb 18 2013,$1.334,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=506&y=2013&r=5&p=W367,Albert Ramos,Buenos Aires,Stan Wawrinka,Albert Ramos,Stan Wawrinka,Q,101,3,58,69,53,38,53,44,,,,,,,62,46,1,60,61,40,30,,50,,,,,,,53,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=506&y=2013&r=5&p=W367
Feb 18 2013,$1.222,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=506&y=2013&r=4&p=W367,Daniel Gimeno-Traver,Buenos Aires,Stan Wawrinka,Daniel Gimeno-Traver,Stan Wawrinka,R16,58,2,57,73,68,35,68,40,,,,,,,71,50,4,53,64,33,26,,33,,,,,,,50,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=506&y=2013&r=4&p=W367
Feb 1 2013,$1.195,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=506&y=2013&r=3&p=W367,Paolo Lorenzi,Buenos Aires,Stan Wawrinka,Paolo Lorenzi,Stan Wawrinka,R32,59,2,64,81,47,37,47,50,,,,,,,69,36,0,68,62,66,18,,0,,,,,,,63,30,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=506&y=2013&r=3&p=W367
