date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
May 12 2013,$1.180,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=5&p=F324,Jerzy Janowicz,ATP World Tour Masters 1000 Rome,Roger Federer,Jerzy Janowicz,Roger Federer,Q,86,11,75,72,75,34,75,33,,,,,,,72,38,5,60,65,55,28,,33,,,,,,,61,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=5&p=F324
Jan 31 2014,$2.424,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704601,Rafael Nadal,Australian Open Slam,Roger Federer,Rafael Nadal,Rafael Nadal,Semi Final,144,8,66,65,50,27,50,50,34,50,23,42,181,152,60,27,3,65,73,73,35,50,29,28,25,3,10,175,143,73,40,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704601
Jan 13 2014,$1.724,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704502,Andy Murray,Australian Open Slam,Roger Federer,Andy Murray,Roger Federer,Quarter Final,200,10,64,78,64,33,64,24,54,42,49,66,184,149,73,40,9,61,67,49,22,,50,41,46,17,27,183,131,60,27,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704502
May 12 2013,$1.209,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=4&p=F324,Gilles Simon,ATP World Tour Masters 1000 Rome,Roger Federer,Gilles Simon,Roger Federer,R16,63,3,72,75,83,41,83,50,,,,,,,77,54,1,56,58,29,25,,0,,,,,,,45,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=4&p=F324
May 12 2013,$1.061,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=F324,Potito Starace,ATP World Tour Masters 1000 Rome,Roger Federer,Potito Starace,Roger Federer,R32,51,4,75,83,80,45,80,50,,,,,,,82,53,2,74,54,25,16,,0,,,,,,,46,17,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=F324
May 5 2013,$1.265,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=N552,Kei Nishikori,ATP World Tour Masters 1000 Madrid,Roger Federer,Kei Nishikori,Kei Nishikori,R16,95,7,64,73,65,30,65,28,,,,,,,70,37,1,68,69,48,26,,75,,,,,,,62,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=N552
Jan 13 2014,$1.554,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704404,Jo-Wilfried Tsonga,Australian Open Slam,Roger Federer,Jo-Wilfried Tsonga,Roger Federer,Round of 16,112,7,57,88,69,30,69,43,43,21,34,41,184,152,80,38,8,52,70,55,13,,0,29,28,11,25,191,146,63,20,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704404
Jan 13 2014,$1.021,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704308,Teymuraz Gabashvili,Australian Open Slam,Roger Federer,Teymuraz Gabashvili,Roger Federer,Round of 32,101,6,62,87,57,40,57,36,35,18,11,20,180,148,75,47,3,69,60,36,13,,0,27,33,7,19,178,148,53,25,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704308
May 5 2013,$1.081,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=F324,Radek Stepanek,ATP World Tour Masters 1000 Madrid,Roger Federer,Radek Stepanek,Roger Federer,R32,81,1,57,75,53,36,53,40,,,,,,,65,47,3,63,63,33,25,,12,,,,,,,52,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=F324
Jan 13 2014,$1.030,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704216,Blaz Kavcic,Australian Open Slam,Roger Federer,Blaz Kavcic,Roger Federer,Round of 64,107,11,76,78,50,48,50,55,52,35,23,29,180,151,71,49,6,62,52,47,22,,50,14,21,4,13,181,142,51,29,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704216
Jan 13 2014,$1.020,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704132,James Duckworth,Australian Open Slam,Roger Federer,James Duckworth,Roger Federer,Round of 128,106,11,58,89,58,25,58,24,30,17,18,22,185,153,76,40,13,52,75,43,11,,0,34,38,19,34,176,162,60,24,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704132
Mar 6 2013,$1.792,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=5&p=N409,Rafael Nadal,ATP World Tour Masters 1000 Indian Wells,Roger Federer,Rafael Nadal,Rafael Nadal,Q,85,4,64,62,29,22,29,50,,,,,,,50,30,1,67,77,52,37,,36,,,,,,,69,49,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=5&p=N409
Mar 6 2013,$1.264,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=F324,Stan Wawrinka,ATP World Tour Masters 1000 Indian Wells,Roger Federer,Stan Wawrinka,Roger Federer,R16,140,5,59,66,50,38,50,33,,,,,,,59,42,6,60,61,53,33,,42,,,,,,,57,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=F324
Mar 6 2013,$1.052,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=F324,Ivan Dodig,ATP World Tour Masters 1000 Indian Wells,Roger Federer,Ivan Dodig,Roger Federer,R32,61,5,50,82,50,23,50,100,,,,,,,66,46,1,31,76,42,17,,0,,,,,,,53,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=F324
Mar 6 2013,$1.061,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=F324,Denis Istomin,ATP World Tour Masters 1000 Indian Wells,Roger Federer,Denis Istomin,Roger Federer,R64,58,3,72,96,70,41,70,57,,,,,,,88,47,3,63,58,42,3,,0,,,,,,,52,11,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=F324
Jan 13 2014,$1.174,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=7&p=H432,Lleyton Hewitt,Brisbane,Roger Federer,Lleyton Hewitt,Lleyton Hewitt,F,127,13,63,69,45,20,45,10,,,,,,,60,34,4,49,80,50,30,,36,,,,,,,65,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=7&p=H432
Dec 30 2013,$1.082,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=6&p=F324,Jeremy Chardy,Brisbane,Roger Federer,Jeremy Chardy,Roger Federer,S,116,20,58,82,58,16,58,66,,,,,,,72,33,4,50,83,48,17,,0,,,,,,,66,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=6&p=F324
Feb 25 2013,$1.479,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2013&r=6&p=BA47,Tomas Berdych,Dubai,Roger Federer,Tomas Berdych,Tomas Berdych,S,139,13,58,72,53,26,53,22,,,,,,,64,32,8,58,73,59,27,,18,,,,,,,67,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2013&r=6&p=BA47
Feb 25 2013,$1.123,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2013&r=5&p=F324,Nikolay Davydenko,Dubai,Roger Federer,Nikolay Davydenko,Roger Federer,Q,54,5,76,84,70,41,70,57,,,,,,,80,46,0,78,58,36,15,,0,,,,,,,54,19,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2013&r=5&p=F324
Dec 30 2013,$1.085,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=5&p=F324,Marinko Matosevic,Brisbane,Roger Federer,Marinko Matosevic,Roger Federer,Q,58,9,60,84,56,46,56,55,,,,,,,73,57,3,55,53,29,16,,0,,,,,,,42,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=5&p=F324
Dec 30 2013,$1.152,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=4&p=F324,Jarkko Nieminen,Brisbane,Roger Federer,Jarkko Nieminen,Roger Federer,R16,68,9,60,79,63,40,63,75,,,,,,,73,44,1,55,60,50,20,,0,,,,,,,55,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=339&y=2014&r=4&p=F324
Dec 30 2013,$3.693,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2013&r=6&p=N409,Rafael Nadal,Barclays ATP World Tour Finals,Roger Federer,Rafael Nadal,Rafael Nadal,S,80,6,66,69,40,25,40,25,,,,,,,59,26,2,76,74,69,30,,100,,,,,,,73,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2013&r=6&p=N409
Feb 25 2013,$1.042,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2013&r=4&p=F324,Marcel Granollers,Dubai,Roger Federer,Marcel Granollers,Roger Federer,R16,71,2,60,84,52,20,52,33,,,,,,,71,35,3,56,80,43,15,,0,,,,,,,64,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2013&r=4&p=F324
Feb 25 2013,$1.016,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2013&r=3&p=F324,Malek Jaziri,Dubai,Roger Federer,Malek Jaziri,Roger Federer,R32,90,10,54,83,66,38,66,45,,,,,,,75,45,2,48,61,47,16,,50,,,,,,,54,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2013&r=3&p=F324
Feb 11 2013,$1.093,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2013&r=5&p=B747,Julien Benneteau,Rotterdam,Roger Federer,Julien Benneteau,Julien Benneteau,Q,81,7,56,66,33,29,33,40,,,,,,,52,36,6,64,70,50,33,,62,,,,,,,63,47,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2013&r=5&p=B747
Feb 11 2013,$1.024,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2013&r=4&p=F324,Thiemo de Bakker,Rotterdam,Roger Federer,Thiemo de Bakker,Roger Federer,R16,63,4,56,91,50,31,50,28,,,,,,,73,35,3,60,68,57,8,,0,,,,,,,64,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2013&r=4&p=F324
Feb 11 2013,$1.042,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2013&r=3&p=F324,Grega Zemlja,Rotterdam,Roger Federer,Grega Zemlja,Roger Federer,R32,58,3,63,76,70,43,70,57,,,,,,,74,48,2,51,56,45,23,,0,,,,,,,51,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2013&r=3&p=F324
Nov 4 2013,$3.964,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=6&p=D643,Novak Djokovic,ATP World Tour Masters 1000 Paris,Roger Federer,Novak Djokovic,Novak Djokovic,S,121,5,66,67,40,28,40,40,,,,,,,58,34,7,65,71,53,32,,40,,,,,,,65,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=6&p=D643
Oct 28 2013,$1.948,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=5&p=F324,Juan Martin del Potro,ATP World Tour Masters 1000 Paris,Roger Federer,Juan Martin Del Potro,Roger Federer,Q,104,6,68,82,63,37,63,66,,,,,,,76,42,3,65,62,48,17,,50,,,,,,,57,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=5&p=F324
Jan 14 2013,$2.304,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954602,Andy Murray,Australian Open Slam,Roger Federer,Andy Murray,Andy Murray,Semi Final,240,5,61,73,42,25,42,33,43,60,,,186,155,61,29,21,64,75,63,27,58,38,62,47,,,192,140,71,39,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954602
Jan 14 2013,$1.200,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954504,Jo-Wilfried Tsonga,Australian Open Slam,Roger Federer,Jo-Wilfried Tsonga,Roger Federer,Quarter Final,214,6,61,77,56,25,56,22,49,47,,,189,156,69,34,20,67,75,47,23,,56,66,61,,,194,147,66,31,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954504
Oct 28 2013,$1.248,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=4&p=F324,Philipp Kohlschreiber,ATP World Tour Masters 1000 Paris,Roger Federer,Philipp Kohlschreiber,Roger Federer,R16,64,8,74,85,50,26,50,50,,,,,,,76,37,5,60,73,45,14,,0,,,,,,,62,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=4&p=F324
Oct 28 2013,$1.176,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=3&p=F324,Kevin Anderson,ATP World Tour Masters 1000 Paris,Roger Federer,Kevin Anderson,Roger Federer,R32,83,7,62,74,56,28,56,37,,,,,,,67,41,9,58,71,40,25,,16,,,,,,,58,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=3&p=F324
Oct 28 2013,$2.207,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=7&p=D683,Juan Martin del Potro,Basel,Roger Federer,Juan Martin Del Potro,Juan Martin Del Potro,F,140,14,60,75,47,22,47,50,,,,,,,64,34,8,59,77,48,24,,33,,,,,,,65,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=7&p=D683
Jan 14 2013,$1.139,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954408,Milos Raonic,Australian Open Slam,Roger Federer,Milos Raonic,Roger Federer,Round of 16,113,14,64,90,75,30,75,43,34,12,,,189,155,85,36,19,67,70,50,10,,0,37,41,,,207,165,64,15,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954408
Jan 14 2013,$1.125,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954316,Bernard Tomic,Australian Open Slam,Roger Federer,Bernard Tomic,Roger Federer,Round of 32,118,11,69,88,45,33,45,19,46,20,,,187,156,75,40,8,69,67,42,12,,0,42,41,,,189,151,60,25,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954316
Jan 14 2013,$1.057,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954232,Nikolay Davydenko,Australian Open Slam,Roger Federer,Nikolay Davydenko,Roger Federer,Round of 64,119,9,68,76,66,37,66,23,35,42,,,185,157,73,42,9,66,63,47,24,,0,17,39,,,177,148,58,27,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954232
Jan 14 2013,$1.018,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954164,Benoit Paire,Australian Open Slam,Roger Federer,Benoit Paire,Roger Federer,Round of 128,83,3,64,84,60,36,60,50,25,18,,,185,156,75,48,8,60,64,33,16,,0,21,27,,,185,142,52,25,http://www.tennisinsight.com/match_stats_popup.php?matchID=177954164
Oct 21 2013,$1.164,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=6&p=F324,Vasek Pospisil,Basel,Roger Federer,Vasek Pospisil,Roger Federer,S,160,4,56,73,55,26,55,45,,,,,,,65,43,11,42,74,44,26,,50,,,,,,,56,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=6&p=F324
Oct 21 2013,$1.464,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=5&p=F324,Grigor Dimitrov,Basel,Roger Federer,Grigor Dimitrov,Roger Federer,Q,92,3,55,84,53,35,53,60,,,,,,,70,40,7,48,64,53,15,,10,,,,,,,59,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=5&p=F324
Nov 5 2012,$2.380,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2012&r=7&p=D643,Novak Djokovic,Barclays ATP World Tour Finals,Roger Federer,Novak Djokovic,Novak Djokovic,F,135,8,61,61,52,36,52,42,,,,,,,58,41,6,69,63,46,38,,57,,,,,,,58,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2012&r=7&p=D643
Nov 5 2012,$2.340,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2012&r=6&p=F324,Andy Murray,Barclays ATP World Tour Finals,Roger Federer,Andy Murray,Roger Federer,S,94,2,54,84,62,19,62,100,,,,,,,74,39,5,46,80,42,15,,50,,,,,,,60,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2012&r=6&p=F324
Oct 21 2013,$1.116,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=4&p=F324,Denis Istomin,Basel,Roger Federer,Denis Istomin,Roger Federer,R16,111,4,56,71,69,34,69,25,,,,,,,70,41,5,64,65,46,28,,16,,,,,,,58,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=4&p=F324
Oct 21 2013,$1.040,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=3&p=F324,Adrian Mannarino,Basel,Roger Federer,Adrian Mannarino,Roger Federer,R32,71,3,51,88,58,29,58,30,,,,,,,73,47,1,49,70,34,12,,100,,,,,,,52,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2013&r=3&p=F324
Oct 21 2013,$1.325,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=4&p=MC65,Gael Monfils,ATP World Tour Masters 1000 Shanghai,Roger Federer,Gael Monfils,Gael Monfils,R16,129,3,71,71,51,19,51,20,,,,,,,65,29,15,58,80,55,28,,30,,,,,,,70,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=4&p=MC65
