date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Feb 10 2014,$2.619,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=6&p=BA47,Tomas Berdych,Rotterdam,Ernests Gulbis,Tomas Berdych,Tomas Berdych,S,66,4,58,66,47,13,47,0,,,,,,,58,28,7,69,86,37,33,,100,,,,,,,71,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=6&p=BA47
Feb 10 2014,$3.447,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=5&p=G858,Juan Martin del Potro,Rotterdam,Ernests Gulbis,Juan Martin Del Potro,Ernests Gulbis,Q,82,12,64,82,68,31,68,22,,,,,,,77,40,5,73,68,37,17,,0,,,,,,,60,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=5&p=G858
Feb 10 2014,$2.575,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=4&p=G858,Grigor Dimitrov,Rotterdam,Ernests Gulbis,Grigor Dimitrov,Ernests Gulbis,R16,88,12,76,85,41,28,41,20,,,,,,,74,30,5,54,71,65,14,,0,,,,,,,69,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=4&p=G858
Feb 10 2014,$1.728,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=3&p=G858,Denis Istomin,Rotterdam,Ernests Gulbis,Denis Istomin,Ernests Gulbis,R32,91,7,59,80,64,37,64,60,,,,,,,73,40,3,74,62,50,19,,50,,,,,,,59,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2014&r=3&p=G858
Jan 13 2014,$1.506,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704230,Sam Querrey,Australian Open Slam,Ernests Gulbis,Sam Querrey,Sam Querrey,Round of 64,97,7,46,66,51,12,51,33,19,41,6,11,204,170,58,21,19,72,88,55,34,49,56,30,21,6,11,200,144,79,42,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704230
Jan 13 2014,$1.196,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704160,Juan Monaco,Australian Open Slam,Ernests Gulbis,Juan Monaco,Ernests Gulbis,Round of 128,189,17,53,78,47,25,47,60,59,79,16,28,208,161,63,32,0,76,75,44,22,,25,16,35,9,13,166,142,68,37,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704160
Dec 30 2013,$4.792,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=5&p=N409,Rafael Nadal,Doha,Ernests Gulbis,Rafael Nadal,Rafael Nadal,Q,115,9,62,73,37,36,37,40,,,,,,,59,36,3,80,63,64,26,,50,,,,,,,63,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=5&p=N409
Dec 30 2013,$1.203,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=4&p=G858,Lukasz Kubot,Doha,Ernests Gulbis,Lukasz Kubot,Ernests Gulbis,R16,129,12,73,68,60,41,60,25,,,,,,,66,43,1,61,58,52,31,,40,,,,,,,56,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=4&p=G858
Dec 30 2013,$1.245,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=3&p=G858,Daniel Evans,Doha,Ernests Gulbis,Daniel Evans,Ernests Gulbis,R32,90,9,59,76,44,60,44,53,,,,,,,63,53,3,58,39,57,23,,60,,,,,,,46,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=3&p=G858
Oct 28 2013,$1.550,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=2&p=V306,Fernando Verdasco,ATP World Tour Masters 1000 Paris,Ernests Gulbis,Fernando Verdasco,Fernando Verdasco,R64,114,8,59,68,48,18,48,16,,,,,,,60,29,3,58,81,55,31,,9,,,,,,,70,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=2&p=V306
Oct 21 2013,$1.683,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2013&r=3&p=I186,John Isner,Valencia,Ernests Gulbis,John Isner,John Isner,R32,142,8,53,75,48,26,48,0,,,,,,,63,29,17,66,73,63,24,,0,,,,,,,70,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2013&r=3&p=I186
Oct 14 2013,$1.976,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=6&p=F401,David Ferrer,Stockholm,Ernests Gulbis,David Ferrer,David Ferrer,S,121,8,56,62,41,38,41,42,,,,,,,53,33,1,59,61,72,37,,31,,,,,,,66,46,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=6&p=F401
Oct 14 2013,$1.680,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=5&p=G858,Jerzy Janowicz,Stockholm,Ernests Gulbis,Jerzy Janowicz,Ernests Gulbis,Q,125,9,57,74,57,20,57,40,,,,,,,67,37,11,53,79,43,25,,60,,,,,,,62,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=5&p=G858
Oct 14 2013,$1.458,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=4&p=G858,Igor Sijsling,Stockholm,Ernests Gulbis,Igor Sijsling,Ernests Gulbis,R16,78,9,72,76,68,30,68,50,,,,,,,74,40,1,56,69,46,23,,100,,,,,,,59,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=4&p=G858
Oct 14 2013,$1.313,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=3&p=G858,Jeremy Chardy,Stockholm,Ernests Gulbis,Jeremy Chardy,Ernests Gulbis,R32,140,15,60,83,36,25,36,100,,,,,,,64,34,8,55,75,54,16,,16,,,,,,,65,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=3&p=G858
Sep 16 2013,$1.405,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=568&y=2013&r=7&p=G858,Guillermo Garcia-Lopez,St. Petersburg,Ernests Gulbis,Guillermo Garcia-Lopez,Ernests Gulbis,F,106,2,62,69,56,28,56,75,,,,,,,64,49,4,58,71,21,30,,57,,,,,,,50,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=568&y=2013&r=7&p=G858
Sep 16 2013,$1.168,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=568&y=2013&r=6&p=G858,Michal Przysiezny,St. Petersburg,Ernests Gulbis,Michal Przysiezny,Ernests Gulbis,S,85,5,65,82,61,27,61,33,,,,,,,75,44,4,47,72,40,17,,0,,,,,,,55,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=568&y=2013&r=6&p=G858
Sep 16 2013,$1.453,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=568&y=2013&r=5&p=G858,Roberto Bautista Agut,St. Petersburg,Ernests Gulbis,Roberto Bautista Agut,Ernests Gulbis,Q,60,5,65,84,71,39,71,33,,,,,,,80,51,0,59,60,31,15,,0,,,,,,,48,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=568&y=2013&r=5&p=G858
Sep 16 2013,$1.218,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=568&y=2013&r=4&p=G858,Jurgen Zopp,St. Petersburg,Ernests Gulbis,Jurgen Zopp,Ernests Gulbis,R16,100,9,60,71,60,35,60,25,,,,,,,67,39,1,56,64,55,28,,50,,,,,,,60,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=568&y=2013&r=4&p=G858
Sep 16 2013,$1.070,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=568&y=2013&r=3&p=G858,Michail Elgin,St. Petersburg,Ernests Gulbis,Mikhail Elgin,Ernests Gulbis,R32,41,3,53,90,57,65,57,83,,,,,,,75,70,1,64,35,18,9,,0,,,,,,,29,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=568&y=2013&r=3&p=G858
Aug 12 2013,$1.048,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634145,Andreas Haider-Maurer,US Open Slam,Ernests Gulbis,Andreas Haider-Maurer,Andreas Haider-Maurer,Round of 128,216,15,58,75,46,27,46,23,15,8,,,,,63,37,10,49,73,52,25,54,29,10,12,,,,,63,37,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634145
Aug 5 2013,$1.623,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=2&p=Y061,Mikhail Youzhny,ATP World Tour Masters 1000 Cincinnati,Ernests Gulbis,Mikhail Youzhny,Mikhail Youzhny,R64,87,4,53,77,51,22,51,0,,,,,,,65,26,7,67,77,66,22,,66,,,,,,,73,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=2&p=Y061
Aug 5 2013,$2.357,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=5&p=R975,Milos Raonic,ATP World Tour Masters 1000 Canada,Ernests Gulbis,Milos Raonic,Milos Raonic,Q,146,6,59,79,48,23,48,33,,,,,,,67,32,10,66,76,50,20,,40,,,,,,,67,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=5&p=R975
