p2ServePointsWon,p2ReturnPointsWon,player2,odds,winner,date,tournament,t_round,player1,outlier,id,cluster
58.0,23.0,Edouard Roger-Vasselin,$1.292,Milos Raonic,Apr 22 2013,Barcelona,R32,Milos Raonic,false,36.0,cluster_0
60.0,26.0,Benjamin Becker,$1.116,Milos Raonic,Mar 17 2014,ATP World Tour Masters 1000 Miami,R16,Milos Raonic,false,37.0,cluster_0
62.0,28.0,Jarkko Nieminen,$1.391,Jarkko Nieminen,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,R32,Milos Raonic,false,38.0,cluster_2
74.0,15.0,Jack Sock,$1.268,Milos Raonic,Mar 17 2014,ATP World Tour Masters 1000 Miami,R64,Milos Raonic,false,39.0,cluster_6
72.0,38.0,Alexandr Dolgopolov,$1.806,Alexandr Dolgopolov,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,Q,Milos Raonic,false,40.0,cluster_3
56.0,29.0,Julien Benneteau,$1.454,Milos Raonic,Apr 15 2013,ATP World Tour Masters 1000 Monte Carlo,R64,Milos Raonic,false,41.0,cluster_7
62.0,27.0,Andy Murray,$2.298,Milos Raonic,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R16,Milos Raonic,false,42.0,cluster_2
58.0,20.0,Alejandro Falla,$1.305,Milos Raonic,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R32,Milos Raonic,false,43.0,cluster_0
72.0,23.0,Edouard Roger-Vasselin,$1.564,Milos Raonic,Mar 3 2014,ATP World Tour Masters 1000 Indian Wells,R64,Milos Raonic,false,44.0,cluster_4
56.0,19.0,Guillaume Rufin,$1.140,Milos Raonic,Mar 18 2013,ATP World Tour Masters 1000 Miami,R64,Milos Raonic,false,45.0,cluster_0
80.0,32.0,Grigor Dimitrov,$1.726,Grigor Dimitrov,Jan 13 2014,Australian Open Slam,Round of 32,Milos Raonic,false,46.0,cluster_5
72.0,25.0,Jo-Wilfried Tsonga,$2.197,Jo-Wilfried Tsonga,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R16,Milos Raonic,false,47.0,cluster_4
65.0,32.0,Marin Cilic,$1.852,Milos Raonic,Mar 6 2013,ATP World Tour Masters 1000 Indian Wells,R32,Milos Raonic,false,48.0,cluster_2
68.0,23.0,Victor Hanescu,$1.158,Milos Raonic,Jan 13 2014,Australian Open Slam,Round of 64,Milos Raonic,false,49.0,cluster_4
56.0,28.0,Daniel Gimeno-Traver,$1.048,Milos Raonic,Jan 13 2014,Australian Open Slam,Round of 128,Milos Raonic,false,50.0,cluster_7
73.0,34.0,Tomas Berdych,$1.859,Tomas Berdych,Oct 28 2013,ATP World Tour Masters 1000 Paris,R16,Milos Raonic,false,51.0,cluster_5
66.0,31.0,Jack Sock,$1.075,Jack Sock,Feb 18 2013,Memphis,R32,Milos Raonic,false,52.0,cluster_2
57.0,23.0,Tommy Haas,$1.543,Milos Raonic,Feb 11 2013,San Jose,F,Milos Raonic,false,53.0,cluster_0
58.0,12.0,Sam Querrey,$1.540,Milos Raonic,Feb 11 2013,San Jose,S,Milos Raonic,false,54.0,cluster_1
65.0,14.0,Robin Haase,$1.306,Milos Raonic,Oct 28 2013,ATP World Tour Masters 1000 Paris,R32,Milos Raonic,false,55.0,cluster_1
66.0,37.0,Benoit Paire,$1.219,Benoit Paire,Oct 14 2013,Stockholm,Q,Milos Raonic,false,56.0,cluster_2
62.0,20.0,Joachim Johansson,$1.228,Milos Raonic,Oct 14 2013,Stockholm,R16,Milos Raonic,false,57.0,cluster_0
62.0,21.0,Denis Istomin,$1.335,Milos Raonic,Feb 11 2013,San Jose,Q,Milos Raonic,false,58.0,cluster_0
61.0,20.0,Michael Russell,$1.196,Milos Raonic,Feb 11 2013,San Jose,R16,Milos Raonic,false,59.0,cluster_0
85.0,36.0,Roger Federer,$7.186,Roger Federer,Jan 14 2013,Australian Open Slam,Round of 16,Milos Raonic,false,60.0,cluster_5
80.0,25.0,Stan Wawrinka,$1.875,Stan Wawrinka,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R16,Milos Raonic,false,61.0,cluster_6
72.0,27.0,Fernando Verdasco,$1.466,Milos Raonic,Oct 6 2013,ATP World Tour Masters 1000 Shanghai,R32,Milos Raonic,false,62.0,cluster_4
68.0,20.0,Philipp Kohlschreiber,$1.677,Milos Raonic,Jan 14 2013,Australian Open Slam,Round of 32,Milos Raonic,false,63.0,cluster_4
58.0,23.0,Lukas Rosol,$1.210,Milos Raonic,Jan 14 2013,Australian Open Slam,Round of 64,Milos Raonic,false,64.0,cluster_0
59.0,25.0,Jan Hajek,$1.039,Milos Raonic,Jan 14 2013,Australian Open Slam,Round of 128,Milos Raonic,false,65.0,cluster_0
